station,N,phase,registered_v021_phase,observed_score,null_median,signed_effect,lower_tail_local_p,month_boundary_crossings,trailing_days_dropped,status
Tiantan,11,4,False,0.16832072916028487,0.25118994030375963,-0.08286921114347476,0.1796875,43,5,POST_HOC_DIAGNOSTIC_ONLY
Tiantan,11,5,False,0.18924149766244983,0.23773980699208902,-0.048498309329639194,0.2734375,42,4,POST_HOC_DIAGNOSTIC_ONLY
Tiantan,11,6,False,0.16483535615006292,0.2373200761231092,-0.07248471997304629,0.1328125,44,3,POST_HOC_DIAGNOSTIC_ONLY
Tiantan,11,7,False,0.13166779193641096,0.2425722653590503,-0.11090447342263934,0.078125,42,2,POST_HOC_DIAGNOSTIC_ONLY
Tiantan,11,8,False,0.10247116732617854,0.2411125970328622,-0.13864142970668364,0.03125,43,1,POST_HOC_DIAGNOSTIC_ONLY
Tiantan,11,9,False,0.06537157033908374,0.24567272678376198,-0.18030115644467826,0.0078125,43,0,POST_HOC_DIAGNOSTIC_ONLY
Tiantan,11,10,False,0.06581578716509259,0.2511020274012342,-0.18528624023614162,0.0078125,43,10,POST_HOC_DIAGNOSTIC_ONLY
Wanliu,11,0,True,0.11359421080076365,0.37656939966254616,-0.2629751888617825,0.0078125,42,9,REGISTERED
Wanliu,11,1,False,0.14170637327482452,0.3721795704253301,-0.2304731971505056,0.0078125,43,8,POST_HOC_DIAGNOSTIC_ONLY
Wanliu,11,2,False,0.15086260198420476,0.3768936371061363,-0.22603103512193157,0.0078125,42,7,POST_HOC_DIAGNOSTIC_ONLY
Wanliu,11,3,False,0.17735179286249084,0.38435171930541306,-0.20699992644292223,0.0078125,43,6,POST_HOC_DIAGNOSTIC_ONLY
Wanliu,11,4,False,0.25934850414932925,0.37592381070789394,-0.11657530655856468,0.0625,43,5,POST_HOC_DIAGNOSTIC_ONLY
Wanliu,11,5,False,0.2696022751110098,0.3604233076130309,-0.09082103250202106,0.078125,42,4,POST_HOC_DIAGNOSTIC_ONLY
Wanliu,11,6,False,0.24525867353094696,0.3750865730985035,-0.12982789956755655,0.046875,44,3,POST_HOC_DIAGNOSTIC_ONLY
Wanliu,11,7,False,0.21107226017213634,0.37947836217448216,-0.16840610200234582,0.0234375,42,2,POST_HOC_DIAGNOSTIC_ONLY
Wanliu,11,8,False,0.1946862931638923,0.37435592536764767,-0.17966963220375537,0.0078125,43,1,POST_HOC_DIAGNOSTIC_ONLY
Wanliu,11,9,False,0.16008170537462763,0.3761454863318177,-0.2160637809571901,0.0078125,43,0,POST_HOC_DIAGNOSTIC_ONLY
Wanliu,11,10,False,0.18369791741374197,0.37883410266363726,-0.1951361852498953,0.0078125,43,10,POST_HOC_DIAGNOSTIC_ONLY
Wanshouxigong,11,0,True,0.04910877961644294,0.26614667224651894,-0.217037892630076,0.0078125,42,9,REGISTERED
Wanshouxigong,11,1,False,0.07692236213078138,0.27394527095481397,-0.1970229088240326,0.0078125,43,8,POST_HOC_DIAGNOSTIC_ONLY
Wanshouxigong,11,2,False,0.0979547665146538,0.26703640645908594,-0.16908163994443215,0.015625,42,7,POST_HOC_DIAGNOSTIC_ONLY
Wanshouxigong,11,3,False,0.09092862925394432,0.26372194524825493,-0.1727933159943106,0.0078125,43,6,POST_HOC_DIAGNOSTIC_ONLY
Wanshouxigong,11,4,False,0.17512636810698656,0.26795094198397557,-0.092824573876989,0.09375,43,5,POST_HOC_DIAGNOSTIC_ONLY
Wanshouxigong,11,5,False,0.22609291432875758,0.27117593948421154,-0.045083025155453954,0.21875,42,4,POST_HOC_DIAGNOSTIC_ONLY
Wanshouxigong,11,6,False,0.19678905617450076,0.2608302080086488,-0.06404115183414805,0.1796875,44,3,POST_HOC_DIAGNOSTIC_ONLY
Wanshouxigong,11,7,False,0.15567613592417762,0.25758190827956123,-0.10190577235538362,0.0625,42,2,POST_HOC_DIAGNOSTIC_ONLY
Wanshouxigong,11,8,False,0.09943999405961323,0.26922001916427074,-0.1697800251046575,0.015625,43,1,POST_HOC_DIAGNOSTIC_ONLY
Wanshouxigong,11,9,False,0.055045765978640464,0.2810520666529722,-0.22600630067433175,0.0078125,43,0,POST_HOC_DIAGNOSTIC_ONLY
Wanshouxigong,11,10,False,0.1102653110854407,0.2796802870093505,-0.1694149759239098,0.015625,43,10,POST_HOC_DIAGNOSTIC_ONLY
Aotizhongxin,12,0,True,0.06922958596102723,0.28550627529624295,-0.2162766893352157,0.0078125,44,9,REGISTERED
Aotizhongxin,12,1,False,0.09693290537888177,0.28730396949379233,-0.19037106411491056,0.0078125,43,8,POST_HOC_DIAGNOSTIC_ONLY
Aotizhongxin,12,2,False,0.06051161674346484,0.2817495128944151,-0.22123789615095024,0.0078125,43,7,POST_HOC_DIAGNOSTIC_ONLY
Aotizhongxin,12,3,False,0.10703255946409294,0.2812875658465272,-0.17425500638243424,0.0234375,44,6,POST_HOC_DIAGNOSTIC_ONLY
Aotizhongxin,12,4,False,0.14147769526621393,0.2750678619231472,-0.13359016665693327,0.046875,43,5,POST_HOC_DIAGNOSTIC_ONLY
Aotizhongxin,12,5,False,0.10058967013267181,0.27965446226883955,-0.17906479213616774,0.015625,42,4,POST_HOC_DIAGNOSTIC_ONLY
Aotizhongxin,12,6,False,0.06843367749926905,0.2807368259134564,-0.21230314841418735,0.015625,42,3,POST_HOC_DIAGNOSTIC_ONLY
Aotizhongxin,12,7,False,0.04703892582322717,0.28646605445979384,-0.23942712863656668,0.0078125,44,2,POST_HOC_DIAGNOSTIC_ONLY
Aotizhongxin,12,8,False,0.10455175469628987,0.28309425027006985,-0.17854249557378,0.015625,44,1,POST_HOC_DIAGNOSTIC_ONLY
Aotizhongxin,12,9,False,0.08041669173495652,0.299668592284089,-0.21925190054913246,0.0078125,43,0,POST_HOC_DIAGNOSTIC_ONLY
Aotizhongxin,12,10,False,0.047353648527992814,0.29787334406391175,-0.2505196955359189,0.0078125,43,11,POST_HOC_DIAGNOSTIC_ONLY
Aotizhongxin,12,11,False,0.06632019838608118,0.29972633014074584,-0.23340613175466468,0.0078125,42,10,POST_HOC_DIAGNOSTIC_ONLY
Changping,12,0,True,0.11894854148845145,0.31751269912429253,-0.19856415763584107,0.015625,44,9,REGISTERED
Changping,12,1,False,0.11709333095846593,0.3142882834221993,-0.19719495246373336,0.015625,43,8,POST_HOC_DIAGNOSTIC_ONLY
Changping,12,2,False,0.11032601448621919,0.3134806218315592,-0.20315460734534002,0.0078125,43,7,POST_HOC_DIAGNOSTIC_ONLY
Changping,12,3,False,0.16680679297813397,0.31398902031020565,-0.14718222733207167,0.0078125,44,6,POST_HOC_DIAGNOSTIC_ONLY
Changping,12,4,False,0.2099188292966721,0.3172689750875709,-0.1073501457908988,0.1015625,43,5,POST_HOC_DIAGNOSTIC_ONLY
Changping,12,5,False,0.18749038961842499,0.31595299279101097,-0.12846260317258598,0.03125,42,4,POST_HOC_DIAGNOSTIC_ONLY
Changping,12,6,False,0.13603147205578214,0.31309364413997726,-0.1770621720841951,0.0078125,42,3,POST_HOC_DIAGNOSTIC_ONLY
Changping,12,7,False,0.10799481982448475,0.3069886707397704,-0.19899385091528562,0.0078125,44,2,POST_HOC_DIAGNOSTIC_ONLY
Changping,12,8,False,0.17484915941588963,0.3116514978023516,-0.13680233838646194,0.015625,44,1,POST_HOC_DIAGNOSTIC_ONLY
Changping,12,9,False,0.17584514445068397,0.3038536906198472,-0.1280085461691632,0.015625,43,0,POST_HOC_DIAGNOSTIC_ONLY
Changping,12,10,False,0.1297531666585557,0.3073371019748243,-0.17758393531626857,0.0078125,43,11,POST_HOC_DIAGNOSTIC_ONLY
Changping,12,11,False,0.13229017455801728,0.3251744803312459,-0.19288430577322863,0.0078125,42,10,POST_HOC_DIAGNOSTIC_ONLY
Dingling,12,0,True,0.12135130549103275,0.3269177419318338,-0.20556643644080108,0.0078125,44,9,REGISTERED
Dingling,12,1,False,0.08300181495056043,0.3158126188075579,-0.23281080385699748,0.0078125,43,8,POST_HOC_DIAGNOSTIC_ONLY
Dingling,12,2,False,0.07752097551275773,0.3191473590309254,-0.24162638351816768,0.0078125,43,7,POST_HOC_DIAGNOSTIC_ONLY
Dingling,12,3,False,0.14366587893179986,0.31602331677175927,-0.1723574378399594,0.0234375,44,6,POST_HOC_DIAGNOSTIC_ONLY
Dingling,12,4,False,0.19555944412750625,0.3193835494249513,-0.12382410529744503,0.0859375,43,5,POST_HOC_DIAGNOSTIC_ONLY
Dingling,12,5,False,0.15408527644579614,0.318433561039816,-0.16434828459401987,0.0234375,42,4,POST_HOC_DIAGNOSTIC_ONLY
Dingling,12,6,False,0.10119382428137694,0.3247856796783124,-0.22359185539693546,0.0078125,42,3,POST_HOC_DIAGNOSTIC_ONLY
Dingling,12,7,False,0.06860247293241631,0.3253560532357082,-0.2567535803032919,0.0078125,44,2,POST_HOC_DIAGNOSTIC_ONLY
Dingling,12,8,False,0.126488556544026,0.3267841742972125,-0.20029561775318652,0.0078125,44,1,POST_HOC_DIAGNOSTIC_ONLY
Dingling,12,9,False,0.1514049489527779,0.3276807849130596,-0.17627583596028168,0.015625,43,0,POST_HOC_DIAGNOSTIC_ONLY
Dingling,12,10,False,0.14081678435533984,0.33195627072795053,-0.1911394863726107,0.015625,43,11,POST_HOC_DIAGNOSTIC_ONLY
Dingling,12,11,False,0.14474198934777674,0.3247601191877548,-0.18001812983997809,0.0078125,42,10,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,12,0,True,0.1990768341453256,0.3484923508873796,-0.14941551674205403,0.015625,44,9,REGISTERED
Dongsi,12,1,False,0.21078997887814985,0.35011269642771997,-0.13932271754957012,0.03125,43,8,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,12,2,False,0.1741982180799519,0.3504183896742004,-0.17622017159424852,0.0078125,43,7,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,12,3,False,0.21686841646789692,0.3373376488671152,-0.12046923239921828,0.0703125,44,6,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,12,4,False,0.25759047632224713,0.3471375196652046,-0.08954704334295749,0.15625,43,5,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,12,5,False,0.21704726583777031,0.344956944017232,-0.12790967817946167,0.0546875,42,4,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,12,6,False,0.17266326250614145,0.35707565368673927,-0.18441239118059782,0.0078125,42,3,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,12,7,False,0.16907101575313402,0.35595189975567326,-0.18688088400253924,0.0078125,44,2,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,12,8,False,0.22841473745332183,0.35671091556571505,-0.12829617811239322,0.0234375,44,1,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,12,9,False,0.21009327881305845,0.35578635595789865,-0.1456930771448402,0.0234375,43,0,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,12,10,False,0.18355255908949134,0.36424333415987165,-0.1806907750703803,0.015625,43,11,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,12,11,False,0.19393341318756452,0.35140077549241505,-0.15746736230485053,0.015625,42,10,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,12,0,True,0.13058003202612725,0.3007591579488779,-0.17017912592275067,0.0078125,44,9,REGISTERED
Guanyuan,12,1,False,0.13151155114644944,0.298088660978164,-0.16657710983171456,0.0078125,43,8,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,12,2,False,0.08872331928613013,0.2893621568954071,-0.20063883760927698,0.0078125,43,7,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,12,3,False,0.1252399983550062,0.284534882632102,-0.15929488427709582,0.0078125,44,6,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,12,4,False,0.16864552948341366,0.2979955913937922,-0.12935006191037857,0.0390625,43,5,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,12,5,False,0.13186435353166603,0.29497102229325556,-0.16310666876158952,0.0078125,42,4,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,12,6,False,0.093508014213218,0.2923149902211325,-0.1988069760079145,0.0078125,42,3,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,12,7,False,0.06999494549662559,0.31013871444930496,-0.24014376895267936,0.0078125,44,2,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,12,8,False,0.11204068317983407,0.3080168236754444,-0.19597614049561035,0.0078125,44,1,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,12,9,False,0.09810140164047881,0.3047268814690672,-0.20662547982858837,0.0078125,43,0,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,12,10,False,0.07769323153558876,0.3034663040798754,-0.22577307254428663,0.0078125,43,11,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,12,11,False,0.11314741757501451,0.3044581804517368,-0.19131076287672227,0.0078125,42,10,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,12,0,True,0.09623984265322404,0.2837443383496663,-0.18750449569644223,0.0078125,44,9,REGISTERED
Gucheng,12,1,False,0.0938473094438968,0.2948940062165381,-0.2010466967726413,0.015625,43,8,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,12,2,False,0.05138051150814857,0.2926667544189894,-0.24128624291084086,0.0078125,43,7,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,12,3,False,0.09172687565914653,0.28254630555810967,-0.19081942989896314,0.0078125,44,6,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,12,4,False,0.13872443436702536,0.2886201934914952,-0.14989575912446984,0.03125,43,5,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,12,5,False,0.09070571876941401,0.29377808495818947,-0.20307236618877544,0.015625,42,4,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,12,6,False,0.052145366762590115,0.30147011092402376,-0.24932474416143363,0.0078125,42,3,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,12,7,False,0.015114315039517991,0.2991792562589868,-0.2840649412194688,0.0078125,44,2,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,12,8,False,0.0682007130146889,0.2917693673100062,-0.2235686542953173,0.0078125,44,1,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,12,9,False,0.05860853712698908,0.29407031653896215,-0.23546177941197308,0.0078125,43,0,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,12,10,False,0.034931224239617545,0.28997106473820455,-0.255039840498587,0.0078125,43,11,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,12,11,False,0.08191457312707626,0.28822388453699777,-0.2063093114099215,0.0078125,42,10,POST_HOC_DIAGNOSTIC_ONLY
Huairou,12,0,True,0.09151280278603832,0.3291141721472858,-0.23760136936124746,0.0078125,44,9,REGISTERED
Huairou,12,1,False,0.0959368010847149,0.3242179688371329,-0.22828116775241797,0.015625,43,8,POST_HOC_DIAGNOSTIC_ONLY
Huairou,12,2,False,0.10490705348471666,0.3114859760117685,-0.20657892252705182,0.0078125,43,7,POST_HOC_DIAGNOSTIC_ONLY
Huairou,12,3,False,0.14169075241446172,0.3171700297155857,-0.175479277301124,0.015625,44,6,POST_HOC_DIAGNOSTIC_ONLY
Huairou,12,4,False,0.20256709911575366,0.3061898526656987,-0.10362275354994505,0.0625,43,5,POST_HOC_DIAGNOSTIC_ONLY
Huairou,12,5,False,0.17706282312781582,0.30843000816737176,-0.13136718503955594,0.0546875,42,4,POST_HOC_DIAGNOSTIC_ONLY
Huairou,12,6,False,0.13735049408148403,0.31096708109971866,-0.17361658701823462,0.0078125,42,3,POST_HOC_DIAGNOSTIC_ONLY
Huairou,12,7,False,0.09215015319976573,0.30983685009138384,-0.21768669689161813,0.0078125,44,2,POST_HOC_DIAGNOSTIC_ONLY
Huairou,12,8,False,0.11614705864938005,0.31679414931313005,-0.20064709066375,0.0078125,44,1,POST_HOC_DIAGNOSTIC_ONLY
Huairou,12,9,False,0.12389396576745562,0.30688818879844126,-0.18299422303098564,0.0078125,43,0,POST_HOC_DIAGNOSTIC_ONLY
Huairou,12,10,False,0.0847052831038825,0.3197102993997165,-0.235005016295834,0.0078125,43,11,POST_HOC_DIAGNOSTIC_ONLY
Huairou,12,11,False,0.09291027286704616,0.32645915426554406,-0.2335488813984979,0.0078125,42,10,POST_HOC_DIAGNOSTIC_ONLY
Nongzhanguan,12,0,True,0.16557810254838043,0.2969292159775986,-0.13135111342921815,0.0546875,44,9,REGISTERED
Nongzhanguan,12,1,False,0.15134183478259525,0.2881250747417929,-0.13678323995919764,0.046875,43,8,POST_HOC_DIAGNOSTIC_ONLY
Nongzhanguan,12,2,False,0.10913741785107416,0.29602844335634804,-0.18689102550527387,0.015625,43,7,POST_HOC_DIAGNOSTIC_ONLY
Nongzhanguan,12,3,False,0.12223279696002055,0.30329098660810105,-0.18105818964808051,0.0078125,44,6,POST_HOC_DIAGNOSTIC_ONLY
Nongzhanguan,12,4,False,0.169736217229775,0.28973802716212765,-0.12000180993235265,0.046875,43,5,POST_HOC_DIAGNOSTIC_ONLY
Nongzhanguan,12,5,False,0.1319208957861309,0.29084919783967406,-0.15892830205354316,0.015625,42,4,POST_HOC_DIAGNOSTIC_ONLY
Nongzhanguan,12,6,False,0.08305598262814129,0.29411416757536907,-0.21105818494722778,0.015625,42,3,POST_HOC_DIAGNOSTIC_ONLY
Nongzhanguan,12,7,False,0.08695766804805048,0.30250545153109426,-0.21554778348304376,0.015625,44,2,POST_HOC_DIAGNOSTIC_ONLY
Nongzhanguan,12,8,False,0.13772577034545233,0.3072428959567278,-0.1695171256112755,0.015625,44,1,POST_HOC_DIAGNOSTIC_ONLY
Nongzhanguan,12,9,False,0.12029727394225127,0.29802509418388506,-0.1777278202416338,0.015625,43,0,POST_HOC_DIAGNOSTIC_ONLY
Nongzhanguan,12,10,False,0.1036733303896489,0.3039592662113364,-0.2002859358216875,0.0078125,43,11,POST_HOC_DIAGNOSTIC_ONLY
Nongzhanguan,12,11,False,0.14615539808804778,0.30293532387015,-0.1567799257821022,0.03125,42,10,POST_HOC_DIAGNOSTIC_ONLY
Shunyi,12,0,True,0.12777721313566448,0.350204201144191,-0.2224269880085265,0.0078125,44,9,REGISTERED
Shunyi,12,1,False,0.15525558005854437,0.340359403390102,-0.18510382333155764,0.0234375,43,8,POST_HOC_DIAGNOSTIC_ONLY
Shunyi,12,2,False,0.14059785640821726,0.3245236405177734,-0.18392578410955612,0.03125,43,7,POST_HOC_DIAGNOSTIC_ONLY
Shunyi,12,3,False,0.16453740284031776,0.3355026165922602,-0.17096521375194246,0.03125,44,6,POST_HOC_DIAGNOSTIC_ONLY
Shunyi,12,4,False,0.22440529429913106,0.32555213351054535,-0.10114683921141429,0.09375,43,5,POST_HOC_DIAGNOSTIC_ONLY
Shunyi,12,5,False,0.18125741635438397,0.3208387415751726,-0.13958132522078864,0.0234375,42,4,POST_HOC_DIAGNOSTIC_ONLY
Shunyi,12,6,False,0.13045966635581183,0.32895912928033766,-0.19849946292452583,0.0078125,42,3,POST_HOC_DIAGNOSTIC_ONLY
Shunyi,12,7,False,0.11329979543470389,0.33364408273891527,-0.22034428730421138,0.0078125,44,2,POST_HOC_DIAGNOSTIC_ONLY
Shunyi,12,8,False,0.13662829761059866,0.3310530349102466,-0.19442473729964796,0.0078125,44,1,POST_HOC_DIAGNOSTIC_ONLY
Shunyi,12,9,False,0.12864555562939253,0.353136592087046,-0.22449103645765348,0.015625,43,0,POST_HOC_DIAGNOSTIC_ONLY
Shunyi,12,10,False,0.09541808516044067,0.3468654834189866,-0.2514473982585459,0.0078125,43,11,POST_HOC_DIAGNOSTIC_ONLY
Shunyi,12,11,False,0.1340776680982077,0.34975019136398877,-0.21567252326578107,0.015625,42,10,POST_HOC_DIAGNOSTIC_ONLY
Tiantan,12,0,True,0.0863447735637619,0.2559295305434091,-0.1695847569796472,0.0078125,44,9,REGISTERED
Tiantan,12,1,False,0.1054507317021627,0.2477899538466587,-0.142339222144496,0.0390625,43,8,POST_HOC_DIAGNOSTIC_ONLY
Tiantan,12,2,False,0.09233307162690968,0.2448734916600936,-0.1525404200331839,0.015625,43,7,POST_HOC_DIAGNOSTIC_ONLY
Tiantan,12,3,False,0.1402597792176594,0.2409603110990714,-0.10070053188141201,0.0625,44,6,POST_HOC_DIAGNOSTIC_ONLY
Tiantan,12,4,False,0.157737868768931,0.24951463657413225,-0.09177676780520125,0.1015625,43,5,POST_HOC_DIAGNOSTIC_ONLY
Tiantan,12,5,False,0.1353207070405702,0.24858073408159134,-0.11326002704102114,0.046875,42,4,POST_HOC_DIAGNOSTIC_ONLY
Tiantan,12,6,False,0.08283337006397451,0.25633079909817647,-0.17349742903420196,0.0234375,42,3,POST_HOC_DIAGNOSTIC_ONLY
Tiantan,12,7,False,0.05438544179172257,0.24589486159378982,-0.19150941980206726,0.0078125,44,2,POST_HOC_DIAGNOSTIC_ONLY
Tiantan,12,8,False,0.09768638332051426,0.2500024451666312,-0.15231606184611696,0.03125,44,1,POST_HOC_DIAGNOSTIC_ONLY
Tiantan,12,9,False,0.07904784791593594,0.24713642035828245,-0.1680885724423465,0.015625,43,0,POST_HOC_DIAGNOSTIC_ONLY
Tiantan,12,10,False,0.06048193639848517,0.2588910890000299,-0.1984091526015447,0.0078125,43,11,POST_HOC_DIAGNOSTIC_ONLY
Tiantan,12,11,False,0.07677378307567362,0.2630588652098529,-0.18628508213417927,0.0078125,42,10,POST_HOC_DIAGNOSTIC_ONLY
Wanliu,12,0,True,0.21237663484533284,0.3897760065411775,-0.17739937169584466,0.0078125,44,9,REGISTERED
Wanliu,12,1,False,0.21082351241642866,0.3790314989294597,-0.16820798651303104,0.015625,43,8,POST_HOC_DIAGNOSTIC_ONLY
Wanliu,12,2,False,0.1680905959365815,0.37967519236073793,-0.21158459642415645,0.0078125,43,7,POST_HOC_DIAGNOSTIC_ONLY
Wanliu,12,3,False,0.20185639564959956,0.3811317947508706,-0.17927539910127105,0.0078125,44,6,POST_HOC_DIAGNOSTIC_ONLY
Wanliu,12,4,False,0.23938011203002488,0.3844797105637082,-0.14509959853368334,0.015625,43,5,POST_HOC_DIAGNOSTIC_ONLY
Wanliu,12,5,False,0.20237696682725542,0.3876143456195047,-0.18523737879224927,0.0078125,42,4,POST_HOC_DIAGNOSTIC_ONLY
Wanliu,12,6,False,0.1765677695798427,0.3830103765073754,-0.20644260692753272,0.0078125,42,3,POST_HOC_DIAGNOSTIC_ONLY
Wanliu,12,7,False,0.15150463142090614,0.39025377444242887,-0.23874914302152273,0.0078125,44,2,POST_HOC_DIAGNOSTIC_ONLY
Wanliu,12,8,False,0.19990265187676742,0.39935883166240904,-0.19945617978564162,0.0078125,44,1,POST_HOC_DIAGNOSTIC_ONLY
Wanliu,12,9,False,0.19606861057604344,0.3974582283934874,-0.20138961781744394,0.0078125,43,0,POST_HOC_DIAGNOSTIC_ONLY
Wanliu,12,10,False,0.16664468579058994,0.39056728481587033,-0.2239225990252804,0.0078125,43,11,POST_HOC_DIAGNOSTIC_ONLY
Wanliu,12,11,False,0.20856650792066286,0.38702494303581547,-0.1784584351151526,0.015625,42,10,POST_HOC_DIAGNOSTIC_ONLY
Wanshouxigong,12,0,True,0.14407622996745173,0.2776322533376569,-0.13355602337020517,0.0546875,44,9,REGISTERED
Wanshouxigong,12,1,False,0.15043616698084036,0.26639915120435465,-0.11596298422351428,0.0625,43,8,POST_HOC_DIAGNOSTIC_ONLY
Wanshouxigong,12,2,False,0.13054626056445195,0.2730667754786666,-0.14252051491421464,0.03125,43,7,POST_HOC_DIAGNOSTIC_ONLY
Wanshouxigong,12,3,False,0.16656225012140283,0.2812186889681785,-0.11465643884677565,0.0703125,44,6,POST_HOC_DIAGNOSTIC_ONLY
Wanshouxigong,12,4,False,0.17043349996090004,0.26953485784191294,-0.0991013578810129,0.0546875,43,5,POST_HOC_DIAGNOSTIC_ONLY
Wanshouxigong,12,5,False,0.14379752541612542,0.2743481865823564,-0.13055066116623096,0.0390625,42,4,POST_HOC_DIAGNOSTIC_ONLY
Wanshouxigong,12,6,False,0.13070850197156825,0.28224837602291214,-0.1515398740513439,0.03125,42,3,POST_HOC_DIAGNOSTIC_ONLY
Wanshouxigong,12,7,False,0.07735976932523005,0.2911742363986646,-0.21381446707343454,0.0078125,44,2,POST_HOC_DIAGNOSTIC_ONLY
Wanshouxigong,12,8,False,0.10872362923918595,0.286750754578757,-0.17802712533957105,0.015625,44,1,POST_HOC_DIAGNOSTIC_ONLY
Wanshouxigong,12,9,False,0.09427893169796643,0.27353967420417047,-0.17926074250620405,0.0078125,43,0,POST_HOC_DIAGNOSTIC_ONLY
Wanshouxigong,12,10,False,0.07878447737596117,0.2831016994525769,-0.20431722207661573,0.0234375,43,11,POST_HOC_DIAGNOSTIC_ONLY
Wanshouxigong,12,11,False,0.12391891199312058,0.2824202818665683,-0.15850136987344773,0.0390625,42,10,POST_HOC_DIAGNOSTIC_ONLY
Aotizhongxin,13,0,True,0.037786416000372726,0.2958763973475344,-0.25808998134716166,0.0078125,44,5,REGISTERED
Aotizhongxin,13,1,False,0.0828866109199726,0.2844915364157911,-0.20160492549581852,0.0078125,43,4,POST_HOC_DIAGNOSTIC_ONLY
Aotizhongxin,13,2,False,0.07214677686636949,0.27327036815269834,-0.20112359128632884,0.015625,42,3,POST_HOC_DIAGNOSTIC_ONLY
Aotizhongxin,13,3,False,0.07378103526734768,0.28838801992314617,-0.21460698465579847,0.0078125,43,2,POST_HOC_DIAGNOSTIC_ONLY
Aotizhongxin,13,4,False,0.07085405849154633,0.2865903200554002,-0.21573626156385386,0.0078125,44,1,POST_HOC_DIAGNOSTIC_ONLY
Aotizhongxin,13,5,False,0.07356142973396124,0.2854334040730647,-0.21187197433910349,0.015625,44,0,POST_HOC_DIAGNOSTIC_ONLY
Aotizhongxin,13,6,False,0.09355245619892778,0.2983696886711509,-0.2048172324722231,0.0078125,42,12,POST_HOC_DIAGNOSTIC_ONLY
Aotizhongxin,13,7,False,0.07234103344670628,0.30462376796113305,-0.23228273451442677,0.0078125,43,11,POST_HOC_DIAGNOSTIC_ONLY
Aotizhongxin,13,8,False,0.06875077312452722,0.30613636689089635,-0.23738559376636914,0.015625,45,10,POST_HOC_DIAGNOSTIC_ONLY
Aotizhongxin,13,9,False,0.0974296795440611,0.3078319037961344,-0.21040222425207328,0.0078125,43,9,POST_HOC_DIAGNOSTIC_ONLY
Aotizhongxin,13,10,False,0.1262345474087207,0.30725499615236457,-0.18102044874364387,0.015625,44,8,POST_HOC_DIAGNOSTIC_ONLY
Aotizhongxin,13,11,False,0.12281357854962593,0.3052099243317681,-0.18239634578214214,0.0078125,43,7,POST_HOC_DIAGNOSTIC_ONLY
Aotizhongxin,13,12,False,0.06987004959510647,0.301262882363441,-0.23139283276833456,0.0078125,44,6,POST_HOC_DIAGNOSTIC_ONLY
Changping,13,0,True,0.07919654894717108,0.30939721494852546,-0.23020066600135436,0.0078125,44,5,REGISTERED
Changping,13,1,False,0.11255746391616964,0.3163734090686075,-0.20381594515243787,0.0078125,43,4,POST_HOC_DIAGNOSTIC_ONLY
Changping,13,2,False,0.10786759573603322,0.3214401922355869,-0.21357259649955368,0.0078125,42,3,POST_HOC_DIAGNOSTIC_ONLY
Changping,13,3,False,0.12439789336161848,0.3179948314540348,-0.1935969380924163,0.0078125,43,2,POST_HOC_DIAGNOSTIC_ONLY
Changping,13,4,False,0.12322227742077223,0.3136689331876082,-0.19044665576683595,0.0078125,44,1,POST_HOC_DIAGNOSTIC_ONLY
Changping,13,5,False,0.14837903543525707,0.30853105015171617,-0.1601520147164591,0.015625,44,0,POST_HOC_DIAGNOSTIC_ONLY
Changping,13,6,False,0.17315314998611767,0.322825860867201,-0.14967271088108333,0.03125,42,12,POST_HOC_DIAGNOSTIC_ONLY
