station,condition,N,observed_score,null_median,observed_minus_null_median,signed_robust_z,absolute_robust_z,upper_tail_local_p,lower_tail_local_p,two_sided_local_p,rank_among_128_ascending,null_quantile,effect_direction,status
Dongsi,calibration_scale_095,14,0.19639072744540925,0.3479629168075481,-0.15157218936213884,-1.8503945049077977,1.8503945049077977,0.9765625,0.03125,0.0625,4,0.02734375,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,calibration_scale_105,6,0.11867018575062774,0.2656346749771251,-0.14696448922649738,-3.3009540234370203,3.3009540234370203,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,calibration_scale_105,7,0.14142601256384846,0.28430008929773,-0.14287407673388153,-2.727896681368407,2.727896681368407,0.9921875,0.015625,0.03125,2,0.01171875,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,calibration_scale_105,8,0.18798898504634373,0.31584812817298163,-0.1278591431266379,-2.3303129668041906,2.3303129668041906,0.96875,0.0390625,0.078125,5,0.03515625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,calibration_scale_105,9,0.22167046737779272,0.3231488557008626,-0.10147838832306988,-1.660984400313207,1.660984400313207,0.9296875,0.078125,0.15625,10,0.07421875,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,calibration_scale_105,10,0.1275556015396472,0.33296250159051066,-0.20540690005086346,-2.733524830267852,2.733524830267852,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,calibration_scale_105,11,0.11480048347791072,0.3490534063797541,-0.2342529229018434,-3.4992996495609128,3.4992996495609128,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,calibration_scale_105,12,0.19916542610001753,0.3487540694388424,-0.14958864333882488,-2.5943566851826483,2.5943566851826483,0.9921875,0.015625,0.03125,2,0.01171875,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,calibration_scale_105,13,0.1706130370419945,0.3502777302354845,-0.17966469319349,-2.665608804975673,2.665608804975673,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,calibration_scale_105,14,0.19687312566017173,0.3485243661180561,-0.15165124045788436,-1.8499029217974774,1.8499029217974774,0.9765625,0.03125,0.0625,4,0.02734375,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,sensor_noise_001,6,0.11768522926146104,0.26236503173091175,-0.14467980246945072,-3.058407891044868,3.058407891044868,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,sensor_noise_001,7,0.14034841313658603,0.28149173671934086,-0.14114332358275483,-2.6696263843025956,2.6696263843025956,0.9921875,0.015625,0.03125,2,0.01171875,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,sensor_noise_001,8,0.18422552243789722,0.3133499646295935,-0.1291244421916963,-2.3378661708416897,2.3378661708416897,0.96875,0.0390625,0.078125,5,0.03515625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,sensor_noise_001,9,0.21838730772389156,0.31948721047528206,-0.1010999027513905,-1.6555725727661537,1.6555725727661537,0.9296875,0.078125,0.15625,10,0.07421875,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,sensor_noise_001,10,0.12475595653108637,0.3327505631059084,-0.20799460657482202,-2.6702020915629197,2.6702020915629197,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,sensor_noise_001,11,0.11089134387586302,0.3484325164410286,-0.23754117256516555,-3.4898397636308696,3.4898397636308696,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,sensor_noise_001,12,0.19543385606682134,0.34805744780832115,-0.1526235917414998,-2.5668198080651554,2.5668198080651554,0.9921875,0.015625,0.03125,2,0.01171875,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,sensor_noise_001,13,0.16922306899655884,0.3478628998665901,-0.17863983087003124,-2.6706972100637683,2.6706972100637683,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,sensor_noise_001,14,0.1932638867042079,0.3464431483828601,-0.1531792616786522,-1.8706777653438256,1.8706777653438256,0.9765625,0.03125,0.0625,4,0.02734375,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,outage_6h_30d,6,0.119983733763467,0.2768263456599668,-0.15684261189649978,-3.517583470656695,3.517583470656695,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,outage_6h_30d,7,0.14526730013977912,0.29362417806443075,-0.14835687792465163,-2.9429410233322986,2.9429410233322986,0.984375,0.0234375,0.046875,3,0.01953125,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,outage_6h_30d,8,0.19555783403589086,0.31768542483850687,-0.12212759080261601,-2.1282446577993377,2.1282446577993377,0.9609375,0.046875,0.09375,6,0.04296875,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,outage_6h_30d,9,0.23489703352688354,0.3218612312319797,-0.08696419770509614,-1.4090397885992247,1.4090397885992247,0.9296875,0.078125,0.15625,10,0.07421875,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,outage_6h_30d,10,0.152640235102981,0.3388013851558514,-0.1861611500528704,-2.4947861626792824,2.4947861626792824,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,outage_6h_30d,11,0.10163387617574558,0.3505114680976288,-0.2488775919218832,-4.02578575136979,4.02578575136979,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,outage_6h_30d,12,0.2464908483307055,0.3577662000911071,-0.1112753517604016,-1.8765146565005577,1.8765146565005577,0.9453125,0.0625,0.125,8,0.05859375,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,outage_6h_30d,13,0.2100477936073298,0.36364335611232135,-0.15359556250499154,-2.43822328138227,2.43822328138227,0.9765625,0.03125,0.0625,4,0.02734375,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,outage_6h_30d,14,0.24714711045300097,0.3500141154765947,-0.10286700502359375,-1.265010919799671,1.265010919799671,0.921875,0.0859375,0.171875,11,0.08203125,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,outage_24h_90d,6,0.11606468033909288,0.2580368920039196,-0.1419722116648267,-3.3683977832952023,3.3683977832952023,0.9765625,0.03125,0.0625,4,0.02734375,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,outage_24h_90d,7,0.1356284859051321,0.28052061709391035,-0.14489213118877825,-3.0559449921760455,3.0559449921760455,0.984375,0.0234375,0.046875,3,0.01953125,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,outage_24h_90d,8,0.18325636742445592,0.2998489165787216,-0.11659254915426567,-2.0600583500573384,2.0600583500573384,0.96875,0.0390625,0.078125,5,0.03515625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,outage_24h_90d,9,0.2165107282473391,0.30540204589323566,-0.08889131764589656,-1.4362928474990453,1.4362928474990453,0.9375,0.0703125,0.140625,9,0.06640625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,outage_24h_90d,10,0.13346774933140745,0.3224876204342518,-0.18901987110284432,-2.429275207397276,2.429275207397276,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,outage_24h_90d,11,0.08156096286928174,0.3366939780296178,-0.25513301516033604,-3.733455286471256,3.733455286471256,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,outage_24h_90d,12,0.23110671832625965,0.34230387279241536,-0.11119715446615572,-1.7144828733706108,1.7144828733706108,0.9453125,0.0625,0.125,8,0.05859375,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,outage_24h_90d,13,0.20633704254195678,0.3482474023685324,-0.14191035982657563,-2.0705060650513207,2.0705060650513207,0.96875,0.0390625,0.078125,5,0.03515625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,outage_24h_90d,14,0.22592409180516426,0.33388882851012397,-0.10796473670495971,-1.3639284388086743,1.3639284388086743,0.921875,0.0859375,0.171875,11,0.08203125,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,day_order_swap_010,6,0.14545725641858956,0.26260470522951423,-0.11714744881092468,-2.4322075923055717,2.4322075923055717,0.9765625,0.03125,0.0625,4,0.02734375,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,day_order_swap_010,7,0.1897698534504526,0.2859561897689279,-0.09618633631847529,-1.6148961854422248,1.6148961854422248,0.9375,0.0703125,0.140625,9,0.06640625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,day_order_swap_010,8,0.19597903043547826,0.31149393776572953,-0.11551490733025127,-1.9518077158594493,1.9518077158594493,0.9453125,0.0625,0.125,8,0.05859375,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,day_order_swap_010,9,0.2720178936664812,0.32753231671822436,-0.055514423051743145,-0.9266954844270336,0.9266954844270336,0.765625,0.2421875,0.484375,31,0.23828125,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,day_order_swap_010,10,0.14126720198767084,0.3387838776308946,-0.19751667564322378,-2.676516774235259,2.676516774235259,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,day_order_swap_010,11,0.1299524746918098,0.353070317424839,-0.22311784273302923,-2.8367372483889697,2.8367372483889697,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,day_order_swap_010,12,0.24545475376444867,0.3546605631520856,-0.10920580938763694,-1.6940135816024982,1.6940135816024982,0.9375,0.0703125,0.140625,9,0.06640625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,day_order_swap_010,13,0.22116120356565946,0.3573633240132606,-0.13620212044760113,-2.1009430303072465,2.1009430303072465,0.9453125,0.0625,0.125,8,0.05859375,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,day_order_swap_010,14,0.2585878139669123,0.34191660779057836,-0.08332879382366604,-0.9626749950161474,0.9626749950161474,0.890625,0.1171875,0.234375,15,0.11328125,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,cyclic_adjacency,6,0.1185743045010828,0.2655871909268978,-0.147012886425815,-3.2890481785445367,3.2890481785445367,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,cyclic_adjacency,7,0.14134637965120983,0.2842504224037612,-0.14290404275255136,-2.728586544967005,2.728586544967005,0.9921875,0.015625,0.03125,2,0.01171875,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,cyclic_adjacency,8,0.18777808964249584,0.31581444174452344,-0.1280363521020276,-2.337176795057438,2.337176795057438,0.96875,0.0390625,0.078125,5,0.03515625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,cyclic_adjacency,9,0.22155679300434372,0.3230317167215412,-0.10147492371719746,-1.6643535709394448,1.6643535709394448,0.9296875,0.078125,0.15625,10,0.07421875,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,cyclic_adjacency,10,0.1274472008691857,0.3330591096644795,-0.20561190879529379,-2.721200958401001,2.721200958401001,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,cyclic_adjacency,11,0.11464153436251304,0.34882674299394734,-0.2341852086314343,-3.498349445031612,3.498349445031612,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,cyclic_adjacency,12,0.19907683414532562,0.3484923508873796,-0.149415516742054,-2.585265292433533,2.585265292433533,0.9921875,0.015625,0.03125,2,0.01171875,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,cyclic_adjacency,13,0.17045823018591544,0.350165533650702,-0.17970730346478658,-2.669867902582834,2.669867902582834,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,cyclic_adjacency,14,0.1966416521862122,0.34825495375082605,-0.15161330156461383,-1.8501402573346286,1.8501402573346286,0.9765625,0.03125,0.0625,4,0.02734375,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,baseline,6,0.060597859987225854,0.22126584258801457,-0.1606679826007887,-2.5526908877142915,2.5526908877142915,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,baseline,7,0.10990165233674855,0.2394765942751888,-0.12957494193844027,-2.5425562514389157,2.5425562514389157,0.9921875,0.015625,0.03125,2,0.01171875,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,baseline,8,0.17937051761134942,0.253668789758734,-0.0742982721473846,-1.2543684632530054,1.2543684632530054,0.9140625,0.09375,0.1875,12,0.08984375,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,baseline,9,0.12954156807443562,0.279641803765039,-0.15010023569060338,-2.747444074652266,2.747444074652266,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,baseline,10,0.03576971316816593,0.2774419336438219,-0.24167222047565598,-3.815765694900804,3.815765694900804,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,baseline,11,0.023503332655450942,0.28844682194188187,-0.2649434892864309,-4.132184018181395,4.132184018181395,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,baseline,12,0.1305800320261272,0.3007591579488779,-0.17017912592275072,-2.4504487578849248,2.4504487578849248,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,baseline,13,0.07069121337626268,0.28538727396626584,-0.21469606059000318,-3.1861945176986297,3.1861945176986297,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,baseline,14,0.08181287347318278,0.2972889406822669,-0.21547606720908413,-3.0844562039067287,3.0844562039067287,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,calibration_scale_095,6,0.06064856355332385,0.221456388202921,-0.16080782464959714,-2.5474238116827608,2.5474238116827608,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,calibration_scale_095,7,0.1099520458542468,0.23963252355956077,-0.129680477705314,-2.5520543577099257,2.5520543577099257,0.9921875,0.015625,0.03125,2,0.01171875,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,calibration_scale_095,8,0.1793668386901713,0.25371491340170915,-0.07434807471153784,-1.2521535915606663,1.2521535915606663,0.9140625,0.09375,0.1875,12,0.08984375,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,calibration_scale_095,9,0.12960964897918978,0.27978849541668527,-0.1501788464374955,-2.7419137653716508,2.7419137653716508,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,calibration_scale_095,10,0.03583383296054022,0.27752671085069336,-0.24169287789015315,-3.8208658571246836,3.8208658571246836,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,calibration_scale_095,11,0.023594491324483505,0.2885822194446304,-0.2649877281201469,-4.139523187944309,4.139523187944309,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,calibration_scale_095,12,0.13071090351475792,0.3007521994131278,-0.1700412958983699,-2.4426529098700303,2.4426529098700303,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,calibration_scale_095,13,0.07076223406388454,0.28550051720201963,-0.2147382831381351,-3.185538181405925,3.185538181405925,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,calibration_scale_095,14,0.08189376724739142,0.2972351880844225,-0.2153414208370311,-3.0784644693013066,3.0784644693013066,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,calibration_scale_105,6,0.06055201029149488,0.22109247579588617,-0.1605404655043913,-2.557513079806145,2.557513079806145,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,calibration_scale_105,7,0.10985581905036129,0.23933500772325608,-0.1294791886728948,-2.538278910001292,2.538278910001292,0.9921875,0.015625,0.03125,2,0.01171875,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,calibration_scale_105,8,0.1793736792718014,0.2536268445767347,-0.07425316530493328,-1.2557130795349443,1.2557130795349443,0.9140625,0.09375,0.1875,12,0.08984375,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,calibration_scale_105,9,0.1294797790310746,0.27950825106721433,-0.15002847203613973,-2.7430875173845104,2.7430875173845104,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,calibration_scale_105,10,0.03571164187347652,0.2773647911265891,-0.2416531492531126,-3.8241009392681384,3.8241009392681384,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,calibration_scale_105,11,0.023420553595208435,0.2883241132068922,-0.26490355961168377,-4.125540265127411,4.125540265127411,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,calibration_scale_105,12,0.13046111887265965,0.30076598688449224,-0.1703048680118326,-2.4576087698881954,2.4576087698881954,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,calibration_scale_105,13,0.07062659460412937,0.2852847577717521,-0.21465816316762273,-3.1867844180523504,3.1867844180523504,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,calibration_scale_105,14,0.08173975328330355,0.2973378763601999,-0.21559812307689638,-3.0898862670245166,3.0898862670245166,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,sensor_noise_001,6,0.06152880648360207,0.2219983216157549,-0.16046951513215282,-2.609011833099054,2.609011833099054,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,sensor_noise_001,7,0.1098035467167913,0.2418994252140734,-0.1320958784972821,-2.7389325157684064,2.7389325157684064,0.9921875,0.015625,0.03125,2,0.01171875,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,sensor_noise_001,8,0.18037241524879735,0.2550527714714221,-0.07468035622262473,-1.2411692398009209,1.2411692398009209,0.9140625,0.09375,0.1875,12,0.08984375,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,sensor_noise_001,9,0.1303841599909294,0.2816064000305833,-0.1512222400396539,-2.756692690351708,2.756692690351708,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,sensor_noise_001,10,0.03617751559383422,0.2781328553707122,-0.24195533977687797,-3.838540108264918,3.838540108264918,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,sensor_noise_001,11,0.02590604139633903,0.2885654311759951,-0.2626593897796561,-3.9994820698147406,3.9994820698147406,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,sensor_noise_001,12,0.13073226648576766,0.30209745116255876,-0.1713651846767911,-2.5409660735371014,2.5409660735371014,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,sensor_noise_001,13,0.07124688701369863,0.28711422774599354,-0.2158673407322949,-3.162131706209411,3.162131706209411,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,sensor_noise_001,14,0.08367102833017047,0.2981322946279586,-0.2144612662977881,-3.1916724428958876,3.1916724428958876,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,outage_6h_30d,6,0.05122980747389658,0.22308507530927646,-0.17185526783537988,-2.8102522524896543,2.8102522524896543,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,outage_6h_30d,7,0.07687978642274804,0.23738448529648748,-0.16050469887373944,-2.980082317752815,2.980082317752815,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,outage_6h_30d,8,0.15917370466958183,0.2589335200458961,-0.09975981537631426,-1.4434459899393652,1.4434459899393652,0.9453125,0.0625,0.125,8,0.05859375,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,outage_6h_30d,9,0.12674901273084224,0.2789149305131687,-0.15216591778232644,-2.4789004171335156,2.4789004171335156,0.9921875,0.015625,0.03125,2,0.01171875,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,outage_6h_30d,10,0.045099883130440506,0.28259660779647255,-0.23749672466603206,-3.554600653283663,3.554600653283663,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,outage_6h_30d,11,0.0385643965426563,0.3002254243810278,-0.2616610278383715,-4.158703685148898,4.158703685148898,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,outage_6h_30d,12,0.14189576136982757,0.31253439065296706,-0.1706386292831395,-2.1570638185294073,2.1570638185294073,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,outage_6h_30d,13,0.10355844598415917,0.2973561948556825,-0.19379774887152332,-3.0128049001179105,3.0128049001179105,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,outage_6h_30d,14,0.0876397959895427,0.30325953660627014,-0.21561974061672745,-3.2801520812397698,3.2801520812397698,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,outage_24h_90d,6,0.04732412140719704,0.2039782985936661,-0.15665417718646907,-2.553047483039413,2.553047483039413,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,outage_24h_90d,7,0.06753669518914977,0.22230530081508235,-0.1547686056259326,-2.814991862344858,2.814991862344858,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,outage_24h_90d,8,0.1534341878885309,0.23047531003877006,-0.07704112215023917,-1.2255595923018219,1.2255595923018219,0.90625,0.1015625,0.203125,13,0.09765625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,outage_24h_90d,9,0.1043101990027676,0.25539355855639595,-0.15108335955362834,-2.5691372975185085,2.5691372975185085,0.9921875,0.015625,0.03125,2,0.01171875,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,outage_24h_90d,10,0.022988230749559378,0.2586591704222963,-0.23567093967273692,-3.747045809300623,3.747045809300623,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,outage_24h_90d,11,0.025304541835284453,0.276493003007374,-0.25118846117208954,-4.358085026948002,4.358085026948002,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,outage_24h_90d,12,0.1178049443351519,0.2893721616233886,-0.17156721728823668,-2.608861603288584,2.608861603288584,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,outage_24h_90d,13,0.07672198068900594,0.27770666429430374,-0.2009846836052978,-2.628300118110979,2.628300118110979,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,outage_24h_90d,14,0.09818752983239515,0.284917496793139,-0.18672996696074384,-2.6937893076430663,2.6937893076430663,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,day_order_swap_010,6,0.09159661816512774,0.21436690439903447,-0.12277028623390673,-2.366339914144876,2.366339914144876,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,day_order_swap_010,7,0.14879000073157908,0.23636820443968493,-0.08757820370810585,-1.66126878831626,1.66126878831626,0.953125,0.0546875,0.109375,7,0.05078125,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,day_order_swap_010,8,0.18896453693377546,0.25692019435201086,-0.0679556574182354,-1.10301471241217,1.10301471241217,0.84375,0.1640625,0.328125,21,0.16015625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,day_order_swap_010,9,0.12909340600222077,0.2722284960727335,-0.1431350900705127,-2.263801886964479,2.263801886964479,0.9765625,0.03125,0.0625,4,0.02734375,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,day_order_swap_010,10,0.038453184793183964,0.2757929595096216,-0.23733977471643766,-3.6945064988971135,3.6945064988971135,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,day_order_swap_010,11,0.019955256232877975,0.2944687112898421,-0.2745134550569641,-4.717836723979361,4.717836723979361,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,day_order_swap_010,12,0.10967617005226576,0.29463750358561447,-0.1849613335333487,-2.7827952148538935,2.7827952148538935,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,day_order_swap_010,13,0.07237972699210636,0.28663847561619815,-0.21425874862409178,-3.1299777141700993,3.1299777141700993,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,day_order_swap_010,14,0.035096459013615015,0.3005720452107064,-0.2654755861970914,-4.134794450081688,4.134794450081688,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
