null_family,station,N,observed_score,null_median,null_minus_observed,upper_tail_local_p_32,lower_tail_local_p_32,status
phase_randomized,Dingling,11,0.10836385144013254,0.1178180256422306,0.009454174202098056,0.65625,0.375,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Dingling,12,0.12135130549103275,0.1295088207005562,0.008157515209523444,0.53125,0.5,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Dingling,13,0.057601110434825936,0.09911585805549813,0.0415147476206722,0.875,0.15625,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Dingling,14,0.066966727655712,0.11950576476728512,0.05253903711157312,0.75,0.28125,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Dongsi,6,0.11857430450108279,0.13052254000479072,0.011948235503707924,0.59375,0.4375,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Dongsi,7,0.14134637965120986,0.13884410636948105,-0.0025022732817288063,0.5,0.53125,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Dongsi,8,0.18777808964249582,0.1799177318403444,-0.007860357802151413,0.40625,0.625,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Dongsi,9,0.22155679300434367,0.1962275105922493,-0.025329282412094367,0.34375,0.6875,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Dongsi,10,0.12744720086918573,0.1741128941690193,0.046665693299833555,0.9375,0.09375,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Dongsi,11,0.11464153436251306,0.18791486994005593,0.07327333557754287,0.875,0.15625,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Dongsi,12,0.1990768341453256,0.18598033193866434,-0.013096502206661254,0.34375,0.6875,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Dongsi,13,0.1704582301859155,0.1941867140273088,0.02372848384139331,0.75,0.28125,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Dongsi,14,0.19664165218621224,0.1952028822391915,-0.001438769947020746,0.5,0.53125,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Guanyuan,6,0.060597859987225854,0.051395768293000285,-0.009202091694225568,0.4375,0.59375,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Guanyuan,7,0.10990165233674856,0.07197502054938626,-0.0379266317873623,0.1875,0.84375,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Guanyuan,8,0.1793705176113494,0.08887554352795635,-0.09049497408339305,0.09375,0.9375,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Guanyuan,9,0.12954156807443548,0.11067303531671593,-0.018868532757719547,0.4375,0.59375,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Guanyuan,10,0.035769713168165934,0.10439495554862285,0.06862524238045692,0.9375,0.09375,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Guanyuan,11,0.023503332655450945,0.09170023007383671,0.06819689741838576,0.84375,0.1875,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Guanyuan,12,0.13058003202612725,0.09369949890598465,-0.0368805331201426,0.28125,0.75,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Guanyuan,13,0.0706912133762627,0.11272086767996713,0.04202965430370442,0.71875,0.3125,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Guanyuan,14,0.0818128734731828,0.09024883959294547,0.008435966119762661,0.5625,0.46875,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Gucheng,6,0.06794184630283902,0.0677386401153849,-0.00020320618745411911,0.5,0.53125,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Gucheng,7,0.12020492394111468,0.08723556759943718,-0.0329693563416775,0.28125,0.75,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Gucheng,8,0.1453275734251666,0.11037858320011575,-0.034948990225050866,0.125,0.90625,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Gucheng,9,0.12927426750101376,0.10727087491729329,-0.02200339258372047,0.34375,0.6875,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Gucheng,10,0.023847573073487626,0.08384729964848045,0.05999972657499282,0.9375,0.09375,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Gucheng,11,0.01004035476437593,0.08529723038606347,0.07525687562168755,1.0,0.03125,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Gucheng,12,0.09623984265322404,0.08226387051561995,-0.013975972137604084,0.34375,0.6875,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Gucheng,13,0.029637451603203507,0.0855730217493211,0.055935570146117594,0.875,0.15625,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Gucheng,14,0.043280189949557096,0.07414969280520677,0.03086950285564967,0.78125,0.25,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Huairou,6,0.10039049929906779,0.09047090368875103,-0.009919595610316759,0.46875,0.5625,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Huairou,7,0.08533629193618253,0.10036561102907794,0.015029319092895413,0.71875,0.3125,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Huairou,8,0.13922686934910863,0.100898201285218,-0.03832866806389064,0.375,0.65625,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Huairou,9,0.10130858810339888,0.12725485399464326,0.02594626589124438,0.75,0.28125,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Huairou,10,0.08849247246133661,0.1182910141847626,0.029798541723425984,0.78125,0.25,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Huairou,11,0.09576735334987535,0.12111797500273289,0.025350621652857536,0.75,0.28125,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Huairou,12,0.09151280278603832,0.12634443081565144,0.03483162802961312,0.875,0.15625,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Huairou,13,0.0700409282665393,0.11201100043713828,0.04197007217059898,0.84375,0.1875,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Huairou,14,0.07692783986801553,0.13014630444872968,0.05321846458071415,0.75,0.28125,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Nongzhanguan,6,0.05756190939749703,0.0670556231617245,0.009493713764227474,0.625,0.40625,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Nongzhanguan,7,0.11941506288653891,0.07816706374474416,-0.04124799914179475,0.1875,0.84375,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Nongzhanguan,8,0.12410116029778709,0.13503364662663578,0.01093248632884869,0.59375,0.4375,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Nongzhanguan,9,0.14323081793730233,0.12578131441418844,-0.01744950352311389,0.28125,0.75,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Nongzhanguan,10,0.04078388681369541,0.13294593942063884,0.09216205260694343,1.0,0.03125,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Nongzhanguan,11,0.04105844855672605,0.12460208503620344,0.08354363647947739,1.0,0.03125,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Nongzhanguan,12,0.16557810254838043,0.1076970447178649,-0.05788105783051553,0.15625,0.875,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Nongzhanguan,13,0.098355731562084,0.12828766812695902,0.029931936564875014,0.75,0.28125,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Nongzhanguan,14,0.10506524595771766,0.11776131363032888,0.012696067672611222,0.53125,0.5,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Shunyi,6,0.11449300468406301,0.1016416554920145,-0.012851349192048514,0.28125,0.75,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Shunyi,7,0.07999376617622049,0.11519908773285549,0.035205321556635,0.75,0.28125,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Shunyi,8,0.15359065216984344,0.12262338982408277,-0.030967262345760665,0.3125,0.71875,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Shunyi,9,0.13799885228388803,0.14711786710566063,0.009119014821772603,0.59375,0.4375,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Shunyi,10,0.11520307335934471,0.13687483384195467,0.021671760482609964,0.71875,0.3125,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Shunyi,11,0.08723598096341419,0.12859490903202078,0.041358928068606596,0.8125,0.21875,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Shunyi,12,0.12777721313566448,0.14937509108301422,0.021597877947349742,0.625,0.40625,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Shunyi,13,0.08281772468736895,0.14710965379136104,0.06429192910399209,0.90625,0.125,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Shunyi,14,0.08423420582013076,0.14066047467795498,0.056426268857824216,0.8125,0.21875,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Tiantan,6,-0.033353973731924696,0.03189892099502748,0.06525289472695217,0.90625,0.125,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Tiantan,7,-0.02065985410315172,0.044514304398103215,0.06517415850125494,0.875,0.15625,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Tiantan,8,-0.013742515553074375,0.05450671467316701,0.06824923022624138,0.96875,0.0625,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Tiantan,9,0.024212271543590257,0.077166805198232,0.05295453365464175,0.90625,0.125,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Tiantan,10,0.04597576726512829,0.06522719441098807,0.019251427145859777,0.75,0.28125,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Tiantan,11,-0.016304215384755925,0.06482144343641519,0.08112565882117112,0.96875,0.0625,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Tiantan,12,0.0863447735637619,0.06411843439462267,-0.022226339169139228,0.40625,0.625,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Tiantan,13,0.07619563264908795,0.06510994285528623,-0.011085689793801715,0.40625,0.625,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Tiantan,14,0.1021260310878298,0.09325638550253319,-0.008869645585296612,0.4375,0.59375,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Wanliu,6,0.12762233597435446,0.1105249925411525,-0.01709734343320196,0.1875,0.84375,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Wanliu,7,0.15031364660000385,0.12623232612600305,-0.0240813204740008,0.25,0.78125,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Wanliu,8,0.17778313628861786,0.13873141283513318,-0.03905172345348468,0.15625,0.875,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Wanliu,9,0.20639885581934647,0.15349472731204017,-0.0529041285073063,0.0625,0.96875,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Wanliu,10,0.1054293648996627,0.17612176731265386,0.07069240241299116,0.90625,0.125,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Wanliu,11,0.11359421080076365,0.17190435585596778,0.05831014505520413,0.90625,0.125,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Wanliu,12,0.21237663484533284,0.18688925020533534,-0.0254873846399975,0.34375,0.6875,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Wanliu,13,0.1609083984766144,0.17828850397424514,0.01738010549763075,0.75,0.28125,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Wanliu,14,0.17791789225592478,0.18339036539860426,0.005472473142679485,0.625,0.40625,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Wanshouxigong,6,0.015932630070596074,0.05996200483081603,0.04402937476021996,0.8125,0.21875,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Wanshouxigong,7,0.07099445141142566,0.048555992331443795,-0.022438459079981862,0.375,0.65625,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Wanshouxigong,8,0.059221620029466675,0.08227630548846321,0.023054685458996534,0.65625,0.375,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Wanshouxigong,9,0.11084753275784492,0.10084921148801869,-0.009998321269826235,0.46875,0.5625,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Wanshouxigong,10,0.07577638900388349,0.09083661374221182,0.015060224738328326,0.6875,0.34375,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Wanshouxigong,11,0.04910877961644294,0.10208904703522488,0.052980267418781944,0.84375,0.1875,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Wanshouxigong,12,0.14407622996745173,0.13102571788143952,-0.013050512086012211,0.40625,0.625,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Wanshouxigong,13,0.12306121630908796,0.13642746457570482,0.01336624826661685,0.59375,0.4375,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Wanshouxigong,14,0.18980995270987125,0.11839818749420603,-0.07141176521566522,0.09375,0.9375,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Aotizhongxin,6,0.04239856567027825,0.12230093155619993,0.07990236588592169,0.84375,0.1875,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Aotizhongxin,7,0.05121368162670766,0.07310843938355123,0.021894757756843568,0.625,0.40625,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Aotizhongxin,8,0.08523223531221409,0.08636402587529632,0.0011317905630822273,0.53125,0.5,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Aotizhongxin,9,0.09032450577931139,0.08641031795911175,-0.003914187820199644,0.46875,0.5625,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Aotizhongxin,10,0.028324471031466982,0.04609385179933374,0.01776938076786676,0.59375,0.4375,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Aotizhongxin,11,0.003981652392786136,0.03046366571472984,0.026482013321943703,0.625,0.40625,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Aotizhongxin,12,0.06922958596102723,0.04533822546490871,-0.023891360496118515,0.375,0.65625,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Aotizhongxin,13,0.037786416000372726,0.014783534715971174,-0.023002881284401554,0.40625,0.625,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Aotizhongxin,14,0.09911133690934504,0.009864821940653787,-0.08924651496869125,0.28125,0.75,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Changping,6,0.0909805871333257,0.10108811744274053,0.01010753030941483,0.625,0.40625,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Changping,7,0.08118355593820688,0.106179692392152,0.02499613645394512,0.71875,0.3125,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Changping,8,0.15464583525178818,0.10670044848248478,-0.047945386769303405,0.21875,0.8125,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Changping,9,0.1185524798552777,0.09446072543588122,-0.024091754419396483,0.28125,0.75,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Changping,10,0.06505386589621673,0.08301561522048051,0.01796174932426378,0.625,0.40625,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Changping,11,0.10999622989894052,0.08193874269795483,-0.028057487200985692,0.375,0.65625,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Changping,12,0.11894854148845145,0.07597825543341802,-0.04297028605503343,0.3125,0.71875,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Changping,13,0.07919654894717108,0.06744682600018612,-0.011749722946984967,0.46875,0.5625,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Changping,14,0.11865294737245605,0.08377330000358141,-0.03487964736887464,0.34375,0.6875,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Dingling,6,0.09710537868217659,0.11817714075597428,0.021071762073797698,0.59375,0.4375,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Dingling,7,0.13741994403860197,0.09560928650822276,-0.041810657530379214,0.34375,0.6875,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Dingling,8,0.1791568875894824,0.08449108528131305,-0.09466580230816934,0.0625,0.96875,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Dingling,9,0.08183899920183463,0.0813219424478969,-0.0005170567539377335,0.46875,0.5625,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Dingling,10,0.05082228062679052,0.07246740525125162,0.021645124624461096,0.6875,0.34375,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Dingling,11,0.10836385144013254,0.05645044728254165,-0.05191340415759089,0.28125,0.75,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Dingling,12,0.12135130549103275,0.045485078796965034,-0.07586622669406771,0.15625,0.875,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Dingling,13,0.057601110434825936,0.05537500431934975,-0.0022261061154761896,0.4375,0.59375,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Dingling,14,0.066966727655712,0.06849877144421544,0.00153204378850344,0.53125,0.5,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Dongsi,6,0.11857430450108279,0.11185430053876279,-0.006720003962320004,0.4375,0.59375,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Dongsi,7,0.14134637965120986,0.05453508221339343,-0.08681129743781643,0.28125,0.75,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Dongsi,8,0.18777808964249582,0.07018265909265228,-0.11759543054984353,0.15625,0.875,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Dongsi,9,0.22155679300434367,0.03759346518028584,-0.18396332782405783,0.0625,0.96875,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Dongsi,10,0.12744720086918573,0.040537218271645435,-0.08690998259754029,0.21875,0.8125,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Dongsi,11,0.11464153436251306,0.04613436616894651,-0.06850716819356656,0.28125,0.75,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Dongsi,12,0.1990768341453256,0.05941140407290992,-0.13966543007241566,0.03125,1.0,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Dongsi,13,0.1704582301859155,0.0182394608952269,-0.1522187692906886,0.03125,1.0,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Dongsi,14,0.19664165218621224,0.04607826769328394,-0.1505633844929283,0.0625,0.96875,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Guanyuan,6,0.060597859987225854,0.09199382588270581,0.03139596589547996,0.75,0.28125,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Guanyuan,7,0.10990165233674856,0.08826037295702975,-0.02164127937971881,0.375,0.65625,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Guanyuan,8,0.1793705176113494,0.06702241225335591,-0.11234810535799349,0.0625,0.96875,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Guanyuan,9,0.12954156807443548,0.06707054123702494,-0.06247102683741054,0.25,0.78125,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Guanyuan,10,0.035769713168165934,0.06352274660738519,0.027753033439219255,0.65625,0.375,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Guanyuan,11,0.023503332655450945,0.05871619999922023,0.035212867343769286,0.6875,0.34375,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Guanyuan,12,0.13058003202612725,0.05149847716872314,-0.07908155485740412,0.1875,0.84375,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Guanyuan,13,0.0706912133762627,0.04034777672347022,-0.03034343665279248,0.34375,0.6875,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Guanyuan,14,0.0818128734731828,0.051967783933860416,-0.02984508953932239,0.375,0.65625,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Gucheng,6,0.06794184630283902,0.08177049367980954,0.013828647376970524,0.71875,0.3125,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Gucheng,7,0.12020492394111468,0.09680575140085435,-0.023399172540260332,0.375,0.65625,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Gucheng,8,0.1453275734251666,0.055644455877134756,-0.08968311754803185,0.1875,0.84375,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Gucheng,9,0.12927426750101376,0.058012422664156724,-0.07126184483685703,0.1875,0.84375,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Gucheng,10,0.023847573073487626,0.016956559843558237,-0.006891013229929389,0.46875,0.5625,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Gucheng,11,0.01004035476437593,0.05513339795933368,0.04509304319495775,0.625,0.40625,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Gucheng,12,0.09623984265322404,0.033972966715993654,-0.06226687593723038,0.3125,0.71875,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Gucheng,13,0.029637451603203507,0.057808194418832184,0.028170742815628678,0.6875,0.34375,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Gucheng,14,0.043280189949557096,0.025414457449871013,-0.017865732499686083,0.5,0.53125,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Huairou,6,0.10039049929906779,0.09907758209010815,-0.001312917208959638,0.5,0.53125,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Huairou,7,0.08533629193618253,0.06458498767732992,-0.020751304258852604,0.375,0.65625,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Huairou,8,0.13922686934910863,0.046926006554098516,-0.09230086279501012,0.125,0.90625,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Huairou,9,0.10130858810339888,0.03856351869421449,-0.0627450694091844,0.28125,0.75,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Huairou,10,0.08849247246133661,0.032192442441604296,-0.056300030019732314,0.28125,0.75,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Huairou,11,0.09576735334987535,0.03954609343072837,-0.05622125991914698,0.21875,0.8125,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Huairou,12,0.09151280278603832,0.04112714003980951,-0.05038566274622881,0.28125,0.75,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Huairou,13,0.0700409282665393,0.025195651518489397,-0.04484527674804991,0.28125,0.75,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Huairou,14,0.07692783986801553,-0.00960703133845048,-0.08653487120646601,0.25,0.78125,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Nongzhanguan,6,0.05756190939749703,0.08899996644228697,0.03143805704478994,0.75,0.28125,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Nongzhanguan,7,0.11941506288653891,0.05569783004217401,-0.0637172328443649,0.25,0.78125,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Nongzhanguan,8,0.12410116029778709,0.062349485467466395,-0.061751674830320694,0.125,0.90625,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Nongzhanguan,9,0.14323081793730233,0.02752600536366039,-0.11570481257364194,0.09375,0.9375,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Nongzhanguan,10,0.04078388681369541,0.029270536463134655,-0.011513350350560753,0.40625,0.625,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Nongzhanguan,11,0.04105844855672605,0.0026278291687268367,-0.038430619387999215,0.28125,0.75,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Nongzhanguan,12,0.16557810254838043,0.012049266805106424,-0.153528835743274,0.15625,0.875,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Nongzhanguan,13,0.098355731562084,-0.023213485635881066,-0.12156921719796507,0.21875,0.8125,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Nongzhanguan,14,0.10506524595771766,-0.017641728458508553,-0.12270697441622622,0.15625,0.875,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Shunyi,6,0.11449300468406301,0.14459486130679677,0.030101856622733764,0.625,0.40625,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Shunyi,7,0.07999376617622049,0.11682300162702478,0.036829235450804285,0.65625,0.375,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Shunyi,8,0.15359065216984344,0.10558125968097201,-0.04800939248887143,0.28125,0.75,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Shunyi,9,0.13799885228388803,0.06364528617797145,-0.07435356610591658,0.25,0.78125,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Shunyi,10,0.11520307335934471,0.05752773413609251,-0.0576753392232522,0.21875,0.8125,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Shunyi,11,0.08723598096341419,0.05058957039339889,-0.036646410570015296,0.375,0.65625,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Shunyi,12,0.12777721313566448,0.04556124747254501,-0.08221596566311948,0.21875,0.8125,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Shunyi,13,0.08281772468736895,0.045630957582720864,-0.037186767104648084,0.40625,0.625,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Shunyi,14,0.08423420582013076,0.055192605682691645,-0.029041600137439116,0.40625,0.625,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Tiantan,6,-0.033353973731924696,0.11810313894846813,0.15145711268039283,1.0,0.03125,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Tiantan,7,-0.02065985410315172,0.11351684969976798,0.1341767038029197,0.96875,0.0625,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Tiantan,8,-0.013742515553074375,0.09521986040427517,0.10896237595734955,0.875,0.15625,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Tiantan,9,0.024212271543590257,0.07534300524848514,0.05113073370489488,0.8125,0.21875,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Tiantan,10,0.04597576726512829,0.05758557860395257,0.011609811338824279,0.625,0.40625,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Tiantan,11,-0.016304215384755925,0.037161916006518046,0.05346613139127397,0.8125,0.21875,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Tiantan,12,0.0863447735637619,0.03975071239377083,-0.04659406116999107,0.28125,0.75,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Tiantan,13,0.07619563264908795,0.04192568080767311,-0.03426995184141484,0.34375,0.6875,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Tiantan,14,0.1021260310878298,0.03901054026804635,-0.06311549081978346,0.28125,0.75,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Wanliu,6,0.12762233597435446,0.10480142681462001,-0.022820909159734448,0.375,0.65625,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Wanliu,7,0.15031364660000385,0.11147672842663399,-0.03883691817336986,0.28125,0.75,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Wanliu,8,0.17778313628861786,0.07229184444288082,-0.10549129184573704,0.09375,0.9375,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Wanliu,9,0.20639885581934647,0.08213515078087176,-0.12426370503847471,0.03125,1.0,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Wanliu,10,0.1054293648996627,0.04841288852511192,-0.05701647637455078,0.3125,0.71875,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Wanliu,11,0.11359421080076365,0.06962170040673227,-0.04397251039403138,0.3125,0.71875,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Wanliu,12,0.21237663484533284,0.029787104826753834,-0.182589530018579,0.1875,0.84375,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Wanliu,13,0.1609083984766144,0.034575490974235734,-0.12633290750237866,0.09375,0.9375,POST_HOC_DIAGNOSTIC_ONLY
ar1_residual,Wanliu,14,0.17791789225592478,0.05549173147855012,-0.12242616077737466,0.15625,0.875,POST_HOC_DIAGNOSTIC_ONLY
