station,N,phase,year_month_mean_variance_observed,year_month_mean_variance_null_median,status,block_mean_variance_observed,block_mean_variance_null_median,block_mean_variance_null_minus_observed,adjacent_block_covariance_observed,adjacent_block_covariance_null_median,adjacent_block_covariance_null_minus_observed,adjacent_block_correlation_observed,adjacent_block_correlation_null_median,adjacent_block_correlation_null_minus_observed,within_block_variance_observed,within_block_variance_null_median,within_block_variance_null_minus_observed,between_block_variance_observed,between_block_variance_null_median,between_block_variance_null_minus_observed,extreme_event_adjacency_observed,extreme_event_adjacency_null_median,extreme_event_adjacency_null_minus_observed,mean_run_length_observed,mean_run_length_null_median,mean_run_length_null_minus_observed,mean_reversion_rate_observed,mean_reversion_rate_null_median,mean_reversion_rate_null_minus_observed,month_boundary_crossings_observed,month_boundary_crossings_null_median,month_boundary_crossings_null_minus_observed
Guanyuan,12,10,0.0701460839905611,0.0701460839905611,POST_HOC_DIAGNOSTIC_ONLY,0.12104524351085019,0.10222051929725125,-0.018824724213598945,0.009637478631664606,0.031148404453770533,0.021510925822105925,0.07769323153558876,0.3034663040798754,0.22577307254428663,0.6726239970853012,0.6901718537533277,0.017547856668026496,0.12104524351085019,0.10222051929725125,-0.018824724213598945,0.0,0.0,0.0,1.9333333333333333,2.4583333333333335,0.5250000000000001,0.808695652173913,0.6890756302521008,-0.1196200219218122,43,43.0,0.0
Guanyuan,12,11,0.0701460839905611,0.0701460839905611,POST_HOC_DIAGNOSTIC_ONLY,0.11667811761327117,0.10253139813373216,-0.014146719479539008,0.013535559107489182,0.031077275581898198,0.017541716474409018,0.11314741757501451,0.3044581804517367,0.19131076287672222,0.6769038767273974,0.6907007266596198,0.01379684993222241,0.11667811761327117,0.10253139813373216,-0.014146719479539008,0.0,0.0,0.0,2.0350877192982457,2.5,0.4649122807017543,0.782608695652174,0.6722689075630253,-0.11033978808914868,42,42.0,0.0
Guanyuan,13,0,0.0701460839905611,0.0701460839905611,POST_HOC_DIAGNOSTIC_ONLY,0.1343055885355636,0.09971376255048728,-0.03459182598507632,0.009760581362869997,0.02874496933103506,0.01898438796816506,0.0706912133762627,0.2853872739662658,0.21469606059000307,0.667621465517594,0.6983968362328081,0.03077537071521408,0.1343055885355636,0.09971376255048728,-0.03459182598507632,0.0,0.0,0.0,1.9285714285714286,2.4130434782608696,0.484472049689441,0.7289719626168224,0.6846846846846847,-0.044287277932137714,44,44.0,0.0
Guanyuan,13,1,0.0701460839905611,0.0701460839905611,POST_HOC_DIAGNOSTIC_ONLY,0.12359332242182382,0.0977644771845487,-0.02582884523727512,0.015297461320847463,0.02947083174867768,0.014173370427830215,0.12043997311597081,0.29162246722470475,0.17118249410873393,0.6751926340217429,0.699810568719843,0.02461793469810014,0.12359332242182382,0.0977644771845487,-0.02582884523727512,0.0,0.0,0.0,1.9285714285714286,2.4347826086956523,0.5062111801242237,0.7663551401869159,0.6756756756756757,-0.0906794645112402,43,43.0,0.0
Guanyuan,13,2,0.0701460839905611,0.0701460839905611,POST_HOC_DIAGNOSTIC_ONLY,0.1214165683157271,0.09768593896289203,-0.02373062935283507,0.012857153423339908,0.029110795396361192,0.016253641973021284,0.10267381445640918,0.30088258250853755,0.1982087680521284,0.6762872979937499,0.7005709326699358,0.024283634676185883,0.1214165683157271,0.09768593896289203,-0.02373062935283507,0.0,0.0,0.0,1.9636363636363636,2.4130434782608696,0.449407114624506,0.7757009345794392,0.6756756756756757,-0.10002525890376357,42,42.0,0.0
Guanyuan,13,3,0.0701460839905611,0.0701460839905611,POST_HOC_DIAGNOSTIC_ONLY,0.12237704379468485,0.09496558063342611,-0.02741146316125874,0.011849181971086744,0.02871191006890767,0.016862728097820925,0.0948049351654238,0.30111478136870173,0.2063098462032779,0.6740685080232959,0.702934418281864,0.028865910258568106,0.12237704379468485,0.09496558063342611,-0.02741146316125874,0.0,0.0,0.0,2.056603773584906,2.4347826086956523,0.37817883511074646,0.7222222222222222,0.6756756756756757,-0.04654654654654655,43,43.0,0.0
Guanyuan,13,4,0.0701460839905611,0.0701460839905611,POST_HOC_DIAGNOSTIC_ONLY,0.12435282640327211,0.09381658024562567,-0.03053624615764644,0.010943674000644513,0.029322436656346762,0.01837876265570225,0.08681073725029585,0.30880108450700133,0.22199034725670547,0.6703556093422909,0.7039855745273721,0.03362996518508121,0.12435282640327211,0.09381658024562567,-0.03053624615764644,0.0,0.0,0.0,2.056603773584906,2.466666666666667,0.4100628930817609,0.6851851851851852,0.6756756756756757,-0.009509509509509573,44,44.0,0.0
Guanyuan,13,5,0.0701460839905611,0.0701460839905611,POST_HOC_DIAGNOSTIC_ONLY,0.11480711935883453,0.09474229441622495,-0.020064824942609583,0.011131083843558126,0.028898306160558006,0.01776722231699988,0.09576076808714776,0.30311038618240155,0.2073496180952538,0.6811605134804649,0.7028820862317199,0.02172157275125497,0.11480711935883453,0.09474229441622495,-0.020064824942609583,0.0,0.0,0.0,1.894736842105263,2.4347826086956523,0.5400457665903893,0.7009345794392523,0.6756756756756757,-0.025258903763576646,44,44.0,0.0
Guanyuan,13,6,0.0701460839905611,0.0701460839905611,POST_HOC_DIAGNOSTIC_ONLY,0.11198125659939609,0.09630582959695243,-0.015675427002443662,0.01072715125853629,0.029801822599366565,0.019074671340830275,0.09433476260407542,0.3014035849628332,0.2070688223587578,0.6815633876255489,0.6970285666702711,0.015465179044722221,0.11198125659939609,0.09630582959695243,-0.015675427002443662,0.0,0.0,0.0,2.0377358490566038,2.4444444444444446,0.4067085953878409,0.719626168224299,0.6818181818181818,-0.03780798640611727,42,42.0,0.0
Guanyuan,13,7,0.0701460839905611,0.0701460839905611,POST_HOC_DIAGNOSTIC_ONLY,0.11126966554522065,0.09650224251362123,-0.01476742303159942,0.012187260580680736,0.029660225586871144,0.01747296500619041,0.10731733561575259,0.30028087453940766,0.1929635389236551,0.6824715796182608,0.6973291827926409,0.014857603174380118,0.11126966554522065,0.09650224251362123,-0.01476742303159942,0.0,0.0,0.0,2.076923076923077,2.4444444444444446,0.36752136752136755,0.7289719626168224,0.6818181818181818,-0.04715378079864063,43,43.0,0.0
Guanyuan,13,8,0.0701460839905611,0.0701460839905611,POST_HOC_DIAGNOSTIC_ONLY,0.11326534505979333,0.09684674993441852,-0.016418595125374802,0.01194009942378282,0.0291610756528167,0.01722097622903388,0.10288450857571467,0.29859573266072237,0.19571122408500768,0.679563923283159,0.6959725580960905,0.016408634812931533,0.11326534505979333,0.09684674993441852,-0.016418595125374802,0.0,0.0,0.0,2.0377358490566038,2.4444444444444446,0.4067085953878409,0.7663551401869159,0.6818181818181818,-0.0845369583687341,45,45.0,0.0
Guanyuan,13,9,0.0701460839905611,0.0701460839905611,POST_HOC_DIAGNOSTIC_ONLY,0.11214879304205255,0.0993397751528198,-0.012809017889232749,0.014160662485644683,0.03009234241024055,0.01593167992459587,0.12264814495619014,0.3048923785774872,0.18224423362129705,0.6815801431529805,0.6945886819346794,0.01300853878169883,0.11214879304205255,0.0993397751528198,-0.012809017889232749,0.0,0.0,0.0,2.018867924528302,2.4130434782608696,0.3941755537325675,0.7547169811320755,0.6818181818181818,-0.07289879931389376,43,43.0,0.0
Guanyuan,13,10,0.0701460839905611,0.0701460839905611,POST_HOC_DIAGNOSTIC_ONLY,0.11249687637942084,0.09760725610246848,-0.014889620276952356,0.018156984827162683,0.029410732287986446,0.011253747460823763,0.15678221256929484,0.3014658272744322,0.14468361470513738,0.6825798448152027,0.6954402988619482,0.012860454046745518,0.11249687637942084,0.09760725610246848,-0.014889620276952356,0.0,0.0,0.0,2.3777777777777778,2.4545454545454546,0.07676767676767682,0.7452830188679245,0.6818181818181818,-0.0634648370497427,44,44.0,0.0
Guanyuan,13,11,0.0701460839905611,0.0701460839905611,POST_HOC_DIAGNOSTIC_ONLY,0.11750629627383039,0.09866527824983053,-0.01884101802399986,0.020398223970649956,0.02944317908396268,0.009044955113312724,0.16901138182294262,0.29413518047050013,0.12512379864755752,0.6787683044559031,0.6943826512617542,0.015614346805851165,0.11750629627383039,0.09866527824983053,-0.01884101802399986,0.0,0.0,0.0,2.4545454545454546,2.466666666666667,0.0121212121212122,0.7102803738317757,0.6818181818181818,-0.0284621920135939,43,43.0,0.0
Guanyuan,13,12,0.0701460839905611,0.0701460839905611,POST_HOC_DIAGNOSTIC_ONLY,0.1367285318572681,0.10020567615021582,-0.036522855707052285,0.01410658331484613,0.02984049268403686,0.01573390936919073,0.09963453651906345,0.29918815057136733,0.19955361405230387,0.661070950533665,0.693544356923168,0.03247340638950291,0.1367285318572681,0.10020567615021582,-0.036522855707052285,0.0,0.0,0.0,2.2291666666666665,2.4444444444444446,0.21527777777777812,0.6415094339622641,0.6727272727272727,0.03121783876500861,44,44.0,0.0
Guanyuan,14,0,0.0701460839905611,0.0701460839905611,POST_HOC_DIAGNOSTIC_ONLY,0.11149943659975628,0.09439898665751077,-0.017100449942245508,0.009348382343774135,0.028318852376550335,0.0189704700327762,0.0818128734731828,0.29728894068226697,0.21547606720908416,0.6914476271908787,0.7029257466380175,0.011478119447138835,0.11149943659975628,0.09439898665751077,-0.017100449942245508,0.0,0.0,0.0,2.272727272727273,2.4186046511627906,0.14587737843551762,0.6767676767676768,0.6796116504854369,0.0028439737177601287,44,44.0,0.0
Guanyuan,14,1,0.0701460839905611,0.0701460839905611,POST_HOC_DIAGNOSTIC_ONLY,0.11314261960298311,0.09530080112056842,-0.017841818482414687,0.008091551540813357,0.02776199631679113,0.01967044477597777,0.06992320400951635,0.2976048653338046,0.22768166132428824,0.6867442584894791,0.7031416370919316,0.016397378602452495,0.11314261960298311,0.09530080112056842,-0.017841818482414687,0.0,0.0,0.0,2.0408163265306123,2.4186046511627906,0.37778832463217826,0.7171717171717171,0.6796116504854369,-0.0375600666862802,44,44.0,0.0
Guanyuan,14,2,0.0701460839905611,0.0701460839905611,POST_HOC_DIAGNOSTIC_ONLY,0.11385039704853317,0.09482170595029235,-0.01902869109824082,0.012470567985021812,0.027692069605196174,0.015221501620174362,0.10714805989820787,0.29624006001876196,0.1890920001205541,0.6836569073364428,0.7040787794913874,0.02042187215494462,0.11385039704853317,0.09482170595029235,-0.01902869109824082,0.0,0.0,0.0,1.9803921568627452,2.3636363636363638,0.3832442067736186,0.71,0.6796116504854369,-0.03038834951456304,43,43.0,0.0
Guanyuan,14,3,0.0701460839905611,0.0701460839905611,POST_HOC_DIAGNOSTIC_ONLY,0.10748966008343193,0.09408721843816062,-0.01340244164527131,0.015618988913573736,0.027232961031284777,0.01161397211771104,0.14191880073397498,0.2895577455335057,0.14763894479953074,0.6893740064860049,0.7046451385326633,0.01527113204665842,0.10748966008343193,0.09408721843816062,-0.01340244164527131,0.0,0.0,0.0,2.061224489795918,2.3636363636363638,0.30241187384044554,0.7,0.6796116504854369,-0.02038834951456303,43,43.0,0.0
Guanyuan,14,4,0.0701460839905611,0.0701460839905611,POST_HOC_DIAGNOSTIC_ONLY,0.10141914155609343,0.09173972651259277,-0.009679415043500658,0.021018459265703414,0.02762113401922622,0.006602674753522806,0.20093952446209784,0.30600613928118464,0.1050666148190868,0.693255720404696,0.7066508043559069,0.013395083951210918,0.10141914155609343,0.09173972651259277,-0.009679415043500658,0.0,0.0,0.0,2.3255813953488373,2.4285714285714284,0.10299003322259104,0.6666666666666666,0.6796116504854369,0.012944983818770295,43,43.0,0.0
Guanyuan,14,5,0.0701460839905611,0.0701460839905611,POST_HOC_DIAGNOSTIC_ONLY,0.09331587410377686,0.09088933865530291,-0.002426535448473946,0.026742293833733666,0.0278868160046553,0.001144522170921633,0.27784605244074123,0.3015534130057885,0.023707360565047242,0.7021858909686467,0.7064746039794223,0.004288713010775602,0.09331587410377686,0.09088933865530291,-0.002426535448473946,0.0,0.0,0.0,2.302325581395349,2.4523809523809526,0.15005537098560362,0.7244897959183674,0.6796116504854369,-0.04487814543293045,43,43.0,0.0
Guanyuan,14,6,0.0701460839905611,0.0701460839905611,POST_HOC_DIAGNOSTIC_ONLY,0.0959299254286577,0.09179304473465211,-0.0041368806940055985,0.024379005398807753,0.02942881701133372,0.005049811612525969,0.24809237744157522,0.3193682186654382,0.07127584122386296,0.6962071201659988,0.7008771916427263,0.004670071476727489,0.0959299254286577,0.09179304473465211,-0.0041368806940055985,0.0,0.0,0.0,2.0408163265306123,2.4634146341463414,0.42259830761572914,0.7272727272727273,0.6666666666666666,-0.06060606060606066,44,44.0,0.0
Guanyuan,14,7,0.0701460839905611,0.0701460839905611,POST_HOC_DIAGNOSTIC_ONLY,0.10542969443798945,0.09167017972972721,-0.013759514708262241,0.017433892996082195,0.028487353930071783,0.011053460933989588,0.16082824342110263,0.30865900977872845,0.14783076635762582,0.6857976113379279,0.7003314937869008,0.014533882448972912,0.10542969443798945,0.09167017972972721,-0.013759514708262241,0.0,0.0,0.0,2.3255813953488373,2.4878048780487805,0.16222348269994313,0.7373737373737373,0.6764705882352942,-0.06090314913844319,44,44.0,0.0
Guanyuan,14,8,0.0701460839905611,0.0701460839905611,POST_HOC_DIAGNOSTIC_ONLY,0.11497861678189886,0.09313012164472907,-0.021848495137169785,0.009798721812679993,0.028428196481258966,0.018629474668578973,0.08278323699776595,0.310104437909948,0.22732120091218205,0.6763018942710998,0.6996239896006903,0.02332209532959051,0.11497861678189886,0.09313012164472907,-0.021848495137169785,0.0,0.0,0.0,1.9607843137254901,2.4634146341463414,0.5026303204208513,0.7575757575757576,0.6764705882352942,-0.08110516934046341,44,44.0,0.0
Guanyuan,14,9,0.0701460839905611,0.0701460839905611,POST_HOC_DIAGNOSTIC_ONLY,0.12437594793311803,0.09282031348977562,-0.031555634443342404,0.006069514033643605,0.028124849951014247,0.02205533591737064,0.04739194572300577,0.30623102053341555,0.2588390748104098,0.6675001017866156,0.7002827250128929,0.03278262322627734,0.12437594793311803,0.09282031348977562,-0.031555634443342404,0.0,0.0,0.0,1.6129032258064515,2.5121951219512195,0.899291896144768,0.7777777777777778,0.6666666666666666,-0.11111111111111116,43,43.0,0.0
Guanyuan,14,10,0.0701460839905611,0.0701460839905611,POST_HOC_DIAGNOSTIC_ONLY,0.12595588219542844,0.0924256056761989,-0.033530276519229546,0.00501442164034606,0.028896429032135885,0.023882007391789827,0.03852222498465246,0.30880894179163876,0.2702867168069863,0.6696725568603074,0.6993143887818183,0.02964183192151093,0.12595588219542844,0.0924256056761989,-0.033530276519229546,0.0,0.0,0.0,1.7678571428571428,2.4878048780487805,0.7199477351916377,0.7755102040816326,0.6666666666666666,-0.108843537414966,44,44.0,0.0
Guanyuan,14,11,0.0701460839905611,0.0701460839905611,POST_HOC_DIAGNOSTIC_ONLY,0.12233632960838178,0.09289369519014044,-0.02944263441824134,0.003362541055431003,0.028586872681718986,0.025224331626287982,0.026677279840564623,0.30920162674765655,0.28252434690709194,0.6748036787363135,0.7007334371572983,0.025929758420984772,0.12233632960838178,0.09289369519014044,-0.02944263441824134,0.0,0.0,0.0,1.98,2.4523809523809526,0.47238095238095257,0.7551020408163265,0.6764705882352942,-0.07863145258103232,44,44.0,0.0
Guanyuan,14,12,0.0701460839905611,0.0701460839905611,POST_HOC_DIAGNOSTIC_ONLY,0.12450568808053432,0.09195905131697929,-0.03254663676355503,0.005101330979381938,0.02887766383533547,0.02377633285595353,0.03972611844904105,0.3112955541353166,0.27156943568627556,0.6748399191637765,0.7013487611155886,0.026508841951812134,0.12450568808053432,0.09195905131697929,-0.03254663676355503,0.0,0.0,0.0,2.152173913043478,2.4523809523809526,0.3002070393374745,0.7755102040816326,0.6764705882352942,-0.09903961584633847,44,44.0,0.0
Guanyuan,14,13,0.0701460839905611,0.0701460839905611,POST_HOC_DIAGNOSTIC_ONLY,0.12204733920245558,0.09465348627125086,-0.02739385293120472,0.004985729171508962,0.028265868857577398,0.023280139686068436,0.03984697863275352,0.304533428821478,0.2646864501887245,0.6758159569067376,0.6992521041947583,0.02343614728802068,0.12204733920245558,0.09465348627125086,-0.02739385293120472,0.0,0.0,0.0,2.2222222222222223,2.4285714285714284,0.20634920634920606,0.7070707070707071,0.6764705882352942,-0.030600118835412915,44,44.0,0.0
Gucheng,6,0,0.07514125580531887,0.07514125580531887,POST_HOC_DIAGNOSTIC_ONLY,0.26965819776711486,0.1875056345068043,-0.08215256326031056,0.01847062463417325,0.03939993749269505,0.020929312858521797,0.06794184630283902,0.2165785419807345,0.1486366956778955,0.6248876810513054,0.708685408981841,0.08379772793053553,0.26965819776711486,0.1875056345068043,-0.08215256326031056,0.00425531914893617,0.0,-0.00425531914893617,1.9344262295081966,2.276190476190476,0.34176424668227945,0.7787234042553192,0.6983471074380165,-0.08037629681730263,39,39.0,0.0
Gucheng,6,1,0.07514125580531887,0.07514125580531887,POST_HOC_DIAGNOSTIC_ONLY,0.26633984803237065,0.18675532502496792,-0.07958452300740274,0.03318451190439714,0.040322671100524704,0.007138159196127564,0.12441025200004106,0.21833241665001132,0.09392216464997026,0.6254468515666785,0.7082848144846647,0.08283796291798629,0.26633984803237065,0.18675532502496792,-0.07958452300740274,0.004219409282700422,0.0,-0.004219409282700422,1.816793893129771,2.276190476190476,0.4593965830607052,0.7890295358649789,0.6983471074380165,-0.09068242842696239,40,40.0,0.0
Gucheng,6,2,0.07514125580531887,0.07514125580531887,POST_HOC_DIAGNOSTIC_ONLY,0.27634564786079696,0.18709259723505162,-0.08925305062574534,0.03390806207220683,0.04055624179505282,0.0066481797228459955,0.12388798783489235,0.2172298473079288,0.09334185947303644,0.6188205368354361,0.7062704676925463,0.08744993085711017,0.27634564786079696,0.18709259723505162,-0.08925305062574534,0.00425531914893617,0.0,-0.00425531914893617,2.0344827586206895,2.2523364485981308,0.21785368997744126,0.7489361702127659,0.6942148760330579,-0.05472129417970806,40,40.0,0.0
Gucheng,6,3,0.07514125580531887,0.07514125580531887,POST_HOC_DIAGNOSTIC_ONLY,0.2991822370122156,0.18815288912688014,-0.11102934788533544,0.013270848199134738,0.040093930121630914,0.026823081922496175,0.04492006032627329,0.21040966197659738,0.1654896016503241,0.6044249347890135,0.7067748115428532,0.10234987675383966,0.2991822370122156,0.18815288912688014,-0.11102934788533544,0.00425531914893617,0.0,-0.00425531914893617,2.185185185185185,2.2547169811320753,0.06953179594689018,0.7489361702127659,0.6942148760330579,-0.05472129417970806,40,40.0,0.0
Gucheng,6,4,0.07514125580531887,0.07514125580531887,POST_HOC_DIAGNOSTIC_ONLY,0.28077656564229675,0.18705576631484208,-0.09372079932745467,0.01438628168925895,0.04000765945929248,0.02562137777003353,0.05161594750455371,0.21024259359008912,0.15862664608553542,0.6156609445804831,0.7061121568326469,0.09045121225216379,0.28077656564229675,0.18705576631484208,-0.09372079932745467,0.004273504273504274,0.0,-0.004273504273504274,2.0434782608695654,2.2666666666666666,0.2231884057971012,0.782051282051282,0.6970954356846473,-0.08495584636663478,39,39.0,0.0
Gucheng,6,5,0.07514125580531887,0.07514125580531887,POST_HOC_DIAGNOSTIC_ONLY,0.2732024631188429,0.18789084748170695,-0.08531161563713593,0.013798135075074153,0.03960454207699339,0.02580640700191924,0.05074620886730298,0.2101664197253195,0.1594202108580165,0.6218156937877173,0.7073308963019758,0.08551520251425848,0.2732024631188429,0.18789084748170695,-0.08531161563713593,0.004291845493562232,0.0,-0.004291845493562232,1.9338842975206612,2.2857142857142856,0.35182998819362443,0.776824034334764,0.6970954356846473,-0.07972859865011672,37,37.0,0.0
Gucheng,7,0,0.07514125580531887,0.07514125580531887,POST_HOC_DIAGNOSTIC_ONLY,0.23138148851848708,0.16625498425288981,-0.06512650426559727,0.0278971885951475,0.0390148658852247,0.011117677290077201,0.12020492394111468,0.23472318114656704,0.11451825720545236,0.6668549637828665,0.7274267575761523,0.06057179379328581,0.23138148851848708,0.16625498425288981,-0.06512650426559727,0.005,0.0,-0.005,1.9705882352941178,2.3258426966292136,0.35525446133509586,0.765,0.6859903381642513,-0.07900966183574876,41,41.0,0.0
Gucheng,7,1,0.07514125580531887,0.07514125580531887,POST_HOC_DIAGNOSTIC_ONLY,0.24674018452875057,0.16833463952018116,-0.07840554500856942,0.01825904607770682,0.03891501719495451,0.020655971117247686,0.07388721519066759,0.23136780206265015,0.15748058687198258,0.651893770015115,0.7253502996021771,0.07345652958706217,0.24674018452875057,0.16833463952018116,-0.07840554500856942,0.005,0.0,-0.005,1.9142857142857144,2.2857142857142856,0.3714285714285712,0.785,0.6908212560386473,-0.09417874396135273,41,41.0,0.0
Gucheng,7,2,0.07514125580531887,0.07514125580531887,POST_HOC_DIAGNOSTIC_ONLY,0.25544549974389646,0.16852415185623568,-0.08692134788766079,0.015114011836214608,0.03748791896785,0.02237390713163539,0.05930117429540336,0.22587002681560436,0.166568852520201,0.6380896144537699,0.7272495508212656,0.08915993636749575,0.25544549974389646,0.16852415185623568,-0.08692134788766079,0.0,0.0,0.0,2.150537634408602,2.2777777777777777,0.12724014336917566,0.7487437185929648,0.6908212560386473,-0.057922462554317544,39,39.0,0.0
Gucheng,7,3,0.07514125580531887,0.07514125580531887,POST_HOC_DIAGNOSTIC_ONLY,0.2605911867713585,0.16840487169296114,-0.09218631507839736,0.005222669878656716,0.037439732244668955,0.03221706236601224,0.020249520472658947,0.22670746019009838,0.20645793971743942,0.6313079886195815,0.7288245663609861,0.09751657774140465,0.2605911867713585,0.16840487169296114,-0.09218631507839736,0.005,0.0,-0.005,1.9142857142857144,2.303370786516854,0.38908507223113964,0.785,0.6859903381642513,-0.09900966183574877,40,40.0,0.0
Gucheng,7,4,0.07514125580531887,0.07514125580531887,POST_HOC_DIAGNOSTIC_ONLY,0.23642402056132655,0.1667673448003328,-0.06965667576099374,0.02409333718022704,0.03827010771962743,0.01417677053940039,0.10337204095988894,0.22925360724099192,0.12588156628110297,0.6607338995541118,0.7282059346182999,0.06747203506418809,0.23642402056132655,0.1667673448003328,-0.06965667576099374,0.004975124378109453,0.0,-0.004975124378109453,2.082474226804124,2.2777777777777777,0.19530355097365382,0.7412935323383084,0.6859903381642513,-0.05530319417405716,40,40.0,0.0
Gucheng,7,5,0.07514125580531887,0.07514125580531887,POST_HOC_DIAGNOSTIC_ONLY,0.22720588377002857,0.16542627019183687,-0.0617796135781917,0.030176014801185785,0.0394135821539434,0.009237567352757617,0.13316013684360947,0.23707907898526456,0.10391894214165509,0.6720283684628251,0.7300100684035353,0.05798169994071023,0.22720588377002857,0.16542627019183687,-0.0617796135781917,0.004975124378109453,0.0,-0.004975124378109453,2.061224489795918,2.3,0.2387755102040816,0.7213930348258707,0.6811594202898551,-0.040233614536015594,40,40.0,0.0
Gucheng,7,6,0.07514125580531887,0.07514125580531887,POST_HOC_DIAGNOSTIC_ONLY,0.23481573209369808,0.16657809980988986,-0.06823763228380822,0.023421686814703538,0.039157033744815654,0.015735346930112117,0.09846397924133576,0.2392144254011231,0.14075044615978732,0.6633817608514869,0.7266025100697114,0.06322074921822451,0.23481573209369808,0.16657809980988986,-0.06823763228380822,0.005050505050505051,0.0,-0.005050505050505051,1.8952380952380952,2.3068181818181817,0.4115800865800865,0.7676767676767676,0.6844660194174758,-0.08321074825929187,41,41.0,0.0
Gucheng,8,0,0.07514125580531887,0.07514125580531887,POST_HOC_DIAGNOSTIC_ONLY,0.2050903789770687,0.15007398982249426,-0.055016389154574435,0.029550806477944162,0.03800459501937759,0.00845378854143343,0.1453275734251666,0.251573588063645,0.10624601463847838,0.6935700331062782,0.7434971004602217,0.04992706735394348,0.2050903789770687,0.15007398982249426,-0.055016389154574435,0.0,0.0,0.0,1.9772727272727273,2.2948717948717947,0.3175990675990674,0.7630057803468208,0.6740331491712708,-0.08897263117554999,42,42.0,0.0
Gucheng,8,1,0.07514125580531887,0.07514125580531887,POST_HOC_DIAGNOSTIC_ONLY,0.21343445838712585,0.15032839136417694,-0.06310606702294891,0.019673205734878862,0.03831815821410935,0.01864495247923049,0.09170212220420808,0.256984012372426,0.16528189016821793,0.683760790993797,0.7442226344189126,0.06046184342511551,0.21343445838712585,0.15032839136417694,-0.06310606702294891,0.0,0.0,0.0,1.89247311827957,2.3026315789473686,0.4101584606677986,0.7657142857142857,0.6795580110497238,-0.08615627466456188,41,41.0,0.0
Gucheng,8,2,0.07514125580531887,0.07514125580531887,POST_HOC_DIAGNOSTIC_ONLY,0.21858936809511045,0.15187145024585813,-0.06671791784925232,0.025874699631330003,0.03778794743993381,0.011913247808603804,0.11831726831026357,0.24804824301314948,0.12973097470288592,0.6786561444116533,0.7441346515304069,0.06547850711875358,0.21858936809511045,0.15187145024585813,-0.06671791784925232,0.005714285714285714,0.0,-0.005714285714285714,2.0229885057471266,2.324675324675325,0.30168681892819826,0.7485714285714286,0.6795580110497238,-0.06901341752170476,39,39.0,0.0
Gucheng,8,3,0.07514125580531887,0.07514125580531887,POST_HOC_DIAGNOSTIC_ONLY,0.22443569684765066,0.15090796892665495,-0.07352772792099571,0.017289750419161795,0.03752219378471831,0.02023244336555652,0.0782199979709076,0.2483613115060105,0.17014131353510292,0.6708824550505824,0.7443698483954683,0.07348739334488585,0.22443569684765066,0.15090796892665495,-0.07352772792099571,0.005780346820809248,0.0,-0.005780346820809248,2.0963855421686746,2.3157894736842106,0.21940393151553605,0.7052023121387283,0.6795580110497238,-0.025644301089004506,42,42.0,0.0
Gucheng,8,4,0.07514125580531887,0.07514125580531887,POST_HOC_DIAGNOSTIC_ONLY,0.19978425628816227,0.15280917564412277,-0.04697508064403949,0.02030574544907203,0.036699315962348385,0.016393570513276355,0.10236886830049714,0.2520948650794475,0.14972599677895038,0.6889511398762576,0.7434550381388362,0.05450389826257862,0.19978425628816227,0.15280917564412277,-0.04697508064403949,0.005780346820809248,0.0,-0.005780346820809248,2.0963855421686746,2.3421052631578947,0.24571972098922013,0.7225433526011561,0.6740331491712708,-0.048510203429885324,42,42.0,0.0
Gucheng,8,5,0.07514125580531887,0.07514125580531887,POST_HOC_DIAGNOSTIC_ONLY,0.20494325077673986,0.1503233382281162,-0.05461991254862367,0.02119951259066421,0.03700638946004028,0.01580687686937607,0.10319604797367632,0.24711726222183508,0.14392121424815876,0.6847347671746232,0.7436472166796765,0.058912449505053255,0.20494325077673986,0.1503233382281162,-0.05461991254862367,0.005747126436781609,0.0,-0.005747126436781609,2.108433734939759,2.311688311688312,0.20325457674855274,0.7528735632183908,0.6795580110497238,-0.07331555216866703,40,40.0,0.0
Gucheng,8,6,0.07514125580531887,0.07514125580531887,POST_HOC_DIAGNOSTIC_ONLY,0.22236439587252543,0.1513702425511151,-0.07099415332141035,0.018139480065522413,0.037596516399867996,0.019457036334345583,0.0803400800188114,0.2507142374609143,0.1703741574421029,0.675247308819289,0.7413515893540584,0.06610428053476947,0.22236439587252543,0.1513702425511151,-0.07099415332141035,0.0,0.0,0.0,2.0,2.3157894736842106,0.3157894736842106,0.7803468208092486,0.6777777777777778,-0.10256904303147074,42,42.0,0.0
Gucheng,8,7,0.07514125580531887,0.07514125580531887,POST_HOC_DIAGNOSTIC_ONLY,0.21646003834792457,0.15159957353255618,-0.06486046481536839,0.026071551353553997,0.03745007825044238,0.011378526896888383,0.11907800000466484,0.2522069235645922,0.13312892355992734,0.6857767971837866,0.741820868770863,0.05604407158707636,0.21646003834792457,0.15159957353255618,-0.06486046481536839,0.0,0.0,0.0,2.230769230769231,2.324675324675325,0.09390609390609406,0.7861271676300579,0.6722222222222223,-0.11390494540783558,41,41.0,0.0
