station,condition,N,eligible,observed_score,null_median,null_mad,local_p,robust_z,issue_code
Huairou,calibration_scale_105,13,True,0.07002328423437736,0.3143587339467824,0.047375622323709565,1.0,-3.478624553309537,
Huairou,calibration_scale_105,14,True,0.07698374264295192,0.3134367837473645,0.04173598512003479,1.0,-3.821292125161963,
Huairou,sensor_noise_001,6,True,0.10236074255588729,0.23301705396796052,0.035000870750445,0.984375,-2.517836637353354,
Huairou,sensor_noise_001,7,True,0.08569427109060042,0.24330850191975895,0.047059099010234806,0.984375,-2.2590602984803745,
Huairou,sensor_noise_001,8,True,0.14208911453334064,0.26445421945698183,0.032626169539734434,0.9609375,-2.5296911564461824,
Huairou,sensor_noise_001,9,True,0.10284645371436762,0.2796507823770731,0.03930317094927735,0.9921875,-3.0341797630618506,
Huairou,sensor_noise_001,10,True,0.09104538568694456,0.3134237904386285,0.042562293876426294,1.0,-3.524062390707569,
Huairou,sensor_noise_001,11,True,0.0969716011841324,0.3236819154675622,0.04118570996885451,1.0,-3.712792912343745,
Huairou,sensor_noise_001,12,True,0.09408037208645759,0.3301519573573054,0.041388837145503066,1.0,-3.8471267574010164,
Huairou,sensor_noise_001,13,True,0.0720124108728772,0.3161823114202066,0.04790111933396124,1.0,-3.4381313829702034,
Huairou,sensor_noise_001,14,True,0.07813764192336668,0.3157250459971684,0.040731594946774974,1.0,-3.9343047780283262,
Huairou,outage_6h_30d,6,True,0.1028510035471157,0.22132465057090736,0.03835292854260308,0.9765625,-2.0835274696239847,
Huairou,outage_6h_30d,7,True,0.09301943412266814,0.2329958116273956,0.04795904649815952,0.9765625,-1.9686123904813124,
Huairou,outage_6h_30d,8,True,0.1421726606262212,0.24967844441437048,0.037600217544904085,0.953125,-1.928490378248433,
Huairou,outage_6h_30d,9,True,0.10950121407235644,0.2605291061173013,0.037181066099045146,1.0,-2.739752467994998,
Huairou,outage_6h_30d,10,True,0.09786294247527773,0.3087318411928064,0.04146836962816702,1.0,-3.4298219322654844,
Huairou,outage_6h_30d,11,True,0.037009160769294114,0.31554319565132205,0.040933494940359805,1.0,-4.589606458021347,
Huairou,outage_6h_30d,12,True,0.11348901652231318,0.319038822121843,0.041130175974511185,1.0,-3.3707962877428717,
Huairou,outage_6h_30d,13,True,0.06319101398578744,0.2990567246325504,0.049232376697715546,1.0,-3.2313947239521337,
Huairou,outage_6h_30d,14,True,0.06168597508031809,0.2953947151597406,0.040723331019877684,1.0,-3.8708617798368237,
Huairou,outage_24h_90d,6,True,0.10960359068404336,0.20959108510731855,0.04017953916514658,0.96875,-1.6784821939973258,
Huairou,outage_24h_90d,7,True,0.08312409216934027,0.21703410807567164,0.045219156802835975,0.96875,-1.9974071768741999,
Huairou,outage_24h_90d,8,True,0.13742167526930338,0.23317997773114585,0.036230597347867266,0.9296875,-1.7826945974292543,
Huairou,outage_24h_90d,9,True,0.08125124015210018,0.23904952940294344,0.04152497229515226,1.0,-2.5631200234017752,
Huairou,outage_24h_90d,10,True,0.08103951447254377,0.28476169794466605,0.04354775125974078,1.0,-3.155357654009893,
Huairou,outage_24h_90d,11,True,0.022669656713585326,0.29601101873057856,0.04329513161271459,1.0,-4.258359219517083,
Huairou,outage_24h_90d,12,True,0.11049397884289991,0.2987213125478446,0.03904556237065199,1.0,-3.251524361711549,
Huairou,outage_24h_90d,13,True,0.04533846825006928,0.2877899548425667,0.04813203723215459,1.0,-3.397555905212259,
Huairou,outage_24h_90d,14,True,0.057579588666612835,0.28163033997225967,0.04400011268047635,1.0,-3.434540327359258,
Huairou,day_order_swap_010,6,True,0.14061121714865138,0.2293577959723763,0.0366430998247351,0.9609375,-1.6335612335765721,
Huairou,day_order_swap_010,7,True,0.17973514478272712,0.25023711972864365,0.042069859773691376,0.9296875,-1.1303325202811498,
Huairou,day_order_swap_010,8,True,0.1704812358872449,0.2662391684470623,0.032275808077177615,0.9609375,-2.0011223422737543,
Huairou,day_order_swap_010,9,True,0.16757636594702102,0.27717003182884603,0.039178747726015234,0.984375,-1.8867350087703931,
Huairou,day_order_swap_010,10,True,0.0805202943993077,0.3058610606735766,0.039669041816944584,1.0,-3.8314579234542316,
Huairou,day_order_swap_010,11,True,0.12004155622603631,0.30963609297716455,0.040949483382884455,0.9921875,-3.1228663348493253,
Huairou,day_order_swap_010,12,True,0.12548808658595065,0.32741828050128396,0.03799392555954384,1.0,-3.58478487940809,
Huairou,day_order_swap_010,13,True,0.09673345632177045,0.31625827075302515,0.044238524932437906,1.0,-3.3470252237349154,
Huairou,day_order_swap_010,14,True,0.09702413963237966,0.30879833912412114,0.038015859335875035,1.0,-3.7573724005743263,
Huairou,cyclic_adjacency,6,True,0.10510646834461398,0.22980413170988423,0.03435841164925779,0.984375,-2.4479426618085474,
Huairou,cyclic_adjacency,7,True,0.08452942626045104,0.23846414817558678,0.044648190271764615,0.984375,-2.3254592596560095,
Huairou,cyclic_adjacency,8,True,0.13925540268336076,0.26101101914244557,0.03320562496522905,0.9765625,-2.4731664680915806,
Huairou,cyclic_adjacency,9,True,0.10285158417367285,0.2778183101873642,0.036572278330878616,0.9921875,-3.2268550196520627,
Huairou,cyclic_adjacency,10,True,0.0878133552074595,0.31042663980165275,0.04350451840844177,1.0,-3.451379509269113,
Huairou,cyclic_adjacency,11,True,0.09381295013224042,0.319883674490807,0.040553753843328044,1.0,-3.7600123322028853,
Huairou,cyclic_adjacency,12,True,0.09096295874612825,0.32669303428061097,0.04153816244935199,1.0,-3.8277513569021355,
Huairou,cyclic_adjacency,13,True,0.06180159659268488,0.31313306489508436,0.04456498797269565,1.0,-3.8038998919850777,
Huairou,cyclic_adjacency,14,True,0.07199191246311856,0.31424056335625544,0.041971510017572544,1.0,-3.8929854192685185,
Nongzhanguan,baseline,6,True,0.05756190939749703,0.22255543899376062,0.030394110925594298,0.9921875,-3.6614530807807113,
Nongzhanguan,baseline,7,True,0.11941506288653891,0.2483142991931353,0.03716709895927767,0.9765625,-2.3392017732577695,
Nongzhanguan,baseline,8,True,0.12410116029778709,0.25029486654552224,0.04209183631109459,0.9921875,-2.0221614504797976,
Nongzhanguan,baseline,9,True,0.14323081793730233,0.2706532817910581,0.038507561236163584,0.9765625,-2.2319064531769146,
Nongzhanguan,baseline,10,True,0.04078388681369541,0.27628176015294154,0.04884913785865114,1.0,-3.2516672024658986,
Nongzhanguan,baseline,11,True,0.04105844855672605,0.3014648001070259,0.049472971967776724,1.0,-3.550255237225123,
Nongzhanguan,baseline,12,True,0.16557810254838043,0.2969292159775986,0.053754858128439276,0.953125,-1.648132193806276,
Nongzhanguan,baseline,13,True,0.098355731562084,0.2982124992554067,0.056019572926988614,0.984375,-2.4063293592704844,
Nongzhanguan,baseline,14,True,0.10506524595771766,0.29068655123878273,0.0506168936531608,0.9921875,-2.4734796258332685,
Nongzhanguan,calibration_scale_095,6,True,0.05758723770629523,0.2225477334851851,0.03046490981082209,0.9921875,-3.6522126857573873,
Nongzhanguan,calibration_scale_095,7,True,0.11939214029212133,0.24834924520655352,0.037242961956917814,0.9765625,-2.3354849094509755,
Nongzhanguan,calibration_scale_095,8,True,0.12405237063090925,0.2504417164299866,0.04227251812574939,0.9921875,-2.0166398789913216,
Nongzhanguan,calibration_scale_095,9,True,0.1433380083432365,0.2706456770087284,0.03837482891302507,0.9765625,-2.237608572014697,
Nongzhanguan,calibration_scale_095,10,True,0.04074638925396664,0.27624573624603294,0.048747363317708375,1.0,-3.258476409763453,
Nongzhanguan,calibration_scale_095,11,True,0.041034608926914615,0.30152214302331565,0.04943426243794741,1.0,-3.554142937348581,
Nongzhanguan,calibration_scale_095,12,True,0.16567602322660938,0.2969594335313682,0.053861197283017526,0.953125,-1.6440304261683014,
Nongzhanguan,calibration_scale_095,13,True,0.09838513631035094,0.29817247151535725,0.05611718416382899,0.984375,-2.4013092150672732,
Nongzhanguan,calibration_scale_095,14,True,0.10502125049168161,0.29066800272262094,0.05060678917461975,0.9921875,-2.4743126554531196,
Nongzhanguan,calibration_scale_105,6,True,0.05753909652144894,0.2225627763511846,0.03032970327821599,0.9921875,-3.6698989805128095,
Nongzhanguan,calibration_scale_105,7,True,0.1194361402360699,0.2482825178112651,0.0370305634524456,0.9765625,-2.346863859581971,
Nongzhanguan,calibration_scale_105,8,True,0.12414520830670688,0.2501613094335296,0.041927190919313906,0.9921875,-2.0272451812686563,
Nongzhanguan,calibration_scale_105,9,True,0.1431332288238101,0.27066089356766965,0.03862909973985143,0.9765625,-2.226721099550358,
Nongzhanguan,calibration_scale_105,10,True,0.040818303359140884,0.27614519352642986,0.04877173853976105,1.0,-3.2544628841721353,
Nongzhanguan,calibration_scale_105,11,True,0.041080496629968134,0.3014123884599828,0.04950745027790937,1.0,-3.546768303573003,
Nongzhanguan,calibration_scale_105,12,True,0.16548940095049472,0.29690255785012215,0.05376046327919698,0.953125,-1.648738768156141,
Nongzhanguan,calibration_scale_105,13,True,0.09832898827835002,0.29819573659373805,0.05598430062842724,0.984375,-2.4079656859536036,
Nongzhanguan,calibration_scale_105,14,True,0.10510567930137804,0.29070430062656955,0.050626491488232284,0.9921875,-2.4727084847373937,
Nongzhanguan,sensor_noise_001,6,True,0.05744853540293403,0.2215332608780791,0.030106651615961794,0.9921875,-3.676052472257089,
Nongzhanguan,sensor_noise_001,7,True,0.11893854222604286,0.24742196866093594,0.03734531006401168,0.9765625,-2.3205292372103834,
Nongzhanguan,sensor_noise_001,8,True,0.1260217981040784,0.25107968228491734,0.04269359991680627,0.9921875,-1.9757150356033981,
Nongzhanguan,sensor_noise_001,9,True,0.14392145220907515,0.269678698789961,0.037779354155693556,0.9765625,-2.245197215560234,
Nongzhanguan,sensor_noise_001,10,True,0.040062457054726545,0.27278594767438197,0.04755598794980717,1.0,-3.3007377346837803,
Nongzhanguan,sensor_noise_001,11,True,0.040721539371381406,0.3010097077953829,0.04950048481863323,1.0,-3.5466716143553962,
Nongzhanguan,sensor_noise_001,12,True,0.164275861031632,0.2940299566569169,0.05460916120430018,0.953125,-1.6026237461527904,
Nongzhanguan,sensor_noise_001,13,True,0.09642234210617823,0.29608394372279506,0.05643529531783209,0.984375,-2.386270941868414,
Nongzhanguan,sensor_noise_001,14,True,0.10346370670221423,0.2891265230910056,0.05024841862942475,0.9921875,-2.4921750265650733,
Nongzhanguan,outage_6h_30d,6,True,0.04511047966057356,0.21684706182489444,0.030069416406091565,0.9921875,-3.8522442926581464,
Nongzhanguan,outage_6h_30d,7,True,0.08965616418686911,0.24001190860699648,0.037767560340321554,0.9921875,-2.685202838938183,
Nongzhanguan,outage_6h_30d,8,True,0.09771190937503813,0.24723826890151937,0.04124425476766627,0.9921875,-2.4452896134724704,
Nongzhanguan,outage_6h_30d,9,True,0.12567434038331526,0.26621651167788984,0.040034845651340356,0.96875,-2.3677972104731633,
Nongzhanguan,outage_6h_30d,10,True,0.040292414419687096,0.27081810877219353,0.04807674612729296,1.0,-3.234150877245454,
Nongzhanguan,outage_6h_30d,11,True,0.043335358851868455,0.3007527415057202,0.05233190528053233,1.0,-3.317778036131682,
Nongzhanguan,outage_6h_30d,12,True,0.15348478381742114,0.29533390001628074,0.052688372159734764,0.9765625,-1.8158829774811218,
Nongzhanguan,outage_6h_30d,13,True,0.10925710316663978,0.2953751997408876,0.05400314483397378,0.984375,-2.3245856643468614,
Nongzhanguan,outage_6h_30d,14,True,0.10778332175539883,0.29640379994942145,0.050064381294300686,0.9921875,-2.541183298402369,
Nongzhanguan,outage_24h_90d,6,True,0.04787350082109665,0.20750928067411775,0.030480917562929366,0.9921875,-3.5324677536496996,
Nongzhanguan,outage_24h_90d,7,True,0.08334291285248092,0.22644192133346847,0.03486394073521107,0.984375,-2.7684466206428886,
Nongzhanguan,outage_24h_90d,8,True,0.096900317416135,0.23822856106490334,0.041863642837467324,0.9921875,-2.277025789758482,
Nongzhanguan,outage_24h_90d,9,True,0.12060139438091713,0.25136849077962187,0.031439601869934164,0.953125,-2.805417146482975,
Nongzhanguan,outage_24h_90d,10,True,0.031856591106537976,0.25626709096353634,0.04658040090136245,1.0,-3.249495615196431,
Nongzhanguan,outage_24h_90d,11,True,0.04857107547525124,0.28514205222457245,0.049347699189387084,1.0,-3.233482824911243,
Nongzhanguan,outage_24h_90d,12,True,0.14654073068844922,0.2744008211432126,0.049091218958577376,0.953125,-1.756738808835614,
Nongzhanguan,outage_24h_90d,13,True,0.10202515872352397,0.2752168279172641,0.05298196620017409,0.9765625,-2.20482909313247,
Nongzhanguan,outage_24h_90d,14,True,0.10609328967816067,0.2759764049092767,0.04829406882483611,0.9921875,-2.372643146513225,
Nongzhanguan,day_order_swap_010,6,True,0.09521360915887492,0.21961330819726366,0.038211053587557164,0.9921875,-2.1958684622709677,
Nongzhanguan,day_order_swap_010,7,True,0.15629096747775625,0.2401289859245785,0.03625524504477126,0.921875,-1.5597182880816105,
Nongzhanguan,day_order_swap_010,8,True,0.15259181712253614,0.2508669164048336,0.03993997548545272,0.9453125,-1.659631623376878,
Nongzhanguan,day_order_swap_010,9,True,0.17123257072433556,0.2662616131148107,0.04418405111848106,0.921875,-1.4506639692772612,
Nongzhanguan,day_order_swap_010,10,True,0.06883097292794808,0.26217722194124626,0.04168761385879882,1.0,-3.1282735150216627,
Nongzhanguan,day_order_swap_010,11,True,0.054760527767992506,0.2974284272371147,0.05158857167597622,1.0,-3.172742537660518,
Nongzhanguan,day_order_swap_010,12,True,0.15115331937630355,0.2920237137530668,0.05127628348579033,0.9609375,-1.8530161086515031,
Nongzhanguan,day_order_swap_010,13,True,0.1153878659845155,0.2855610675141531,0.05432258528614692,0.9765625,-2.1129379490625912,
Nongzhanguan,day_order_swap_010,14,True,0.12064916310377165,0.2954656295156462,0.05274070304203182,0.9921875,-2.2356943384920305,
Nongzhanguan,cyclic_adjacency,6,True,0.06238498726843675,0.22139606281863886,0.03134948648813715,0.9921875,-3.421156552392995,
Nongzhanguan,cyclic_adjacency,7,True,0.11939694604241526,0.24432754135543258,0.03885398673125637,0.9765625,-2.1687486717226117,
Nongzhanguan,cyclic_adjacency,8,True,0.12436828397328455,0.24983663941456194,0.04186079488710773,0.9921875,-2.02163495891785,
Nongzhanguan,cyclic_adjacency,9,True,0.14403091726957806,0.26922297869638584,0.03767621275037414,0.9765625,-2.241225495558059,
Nongzhanguan,cyclic_adjacency,10,True,0.04092185534363987,0.2684971840131288,0.04723500017855092,1.0,-3.2496550374127326,
Nongzhanguan,cyclic_adjacency,11,True,0.03942301892925624,0.3009140212376306,0.0487183140521989,1.0,-3.6202661806871563,
Nongzhanguan,cyclic_adjacency,12,True,0.16465100291068,0.2899820140547165,0.05165135928398329,0.953125,-1.6366386105684616,
Nongzhanguan,cyclic_adjacency,13,True,0.09281468953380569,0.30018059035499833,0.05382877784585749,0.984375,-2.5983570411899715,
Nongzhanguan,cyclic_adjacency,14,True,0.10141042124273109,0.29096210448502147,0.04962786387844634,0.9921875,-2.576191050723136,
Shunyi,baseline,6,True,0.11449300468406301,0.2369567977200011,0.042449505862545145,0.984375,-1.9458576747786427,
Shunyi,baseline,7,True,0.07999376617622049,0.2582069464971162,0.04263261542727148,1.0,-2.8195113562394316,
Shunyi,baseline,8,True,0.15359065216984344,0.28637963640077374,0.0385292658646732,0.9921875,-2.3245951048905478,
Shunyi,baseline,9,True,0.13799885228388803,0.2925113908433324,0.05276073423043309,0.9921875,-1.975281068425739,
Shunyi,baseline,10,True,0.11520307335934471,0.3083345034110116,0.05134791489140472,1.0,-2.5369163521020637,
Shunyi,baseline,11,True,0.08723598096341419,0.32531944981908106,0.0424354869135678,1.0,-3.7842172060935533,
Shunyi,baseline,12,True,0.12777721313566448,0.3502042011441909,0.0558102945896346,1.0,-2.6881232068935534,
Shunyi,baseline,13,True,0.08281772468736895,0.33591786200308255,0.053792191694451874,1.0,-3.1735777714986395,
Shunyi,baseline,14,True,0.08423420582013076,0.35233951682443765,0.04583541061654406,1.0,-3.9453023853512157,
Shunyi,calibration_scale_095,6,True,0.11452561543524743,0.23702730568889452,0.04247060311180478,0.984375,-1.9454929302236095,
Shunyi,calibration_scale_095,7,True,0.08002633905591283,0.2583150320298579,0.04271228726976756,1.0,-2.8154445387241873,
Shunyi,calibration_scale_095,8,True,0.15354409107659073,0.28647631953968294,0.038661526225929166,0.9921875,-2.3191417537689945,
Shunyi,calibration_scale_095,9,True,0.13805188035038626,0.2926314951585382,0.05284624231142049,0.9921875,-1.972941068867975,
Shunyi,calibration_scale_095,10,True,0.11522420781299463,0.30851615671359817,0.051475954444777205,1.0,-2.532709394529879,
Shunyi,calibration_scale_095,11,True,0.08733599587021093,0.32546114368111756,0.042408539014949564,1.0,-3.7872847197314825,
Shunyi,calibration_scale_095,12,True,0.12791727503300623,0.350389010066698,0.05565234533801705,1.0,-2.696294803274812,
Shunyi,calibration_scale_095,13,True,0.08287580490303023,0.33600406080287887,0.05373104180802335,1.0,-3.17754251214575,
Shunyi,calibration_scale_095,14,True,0.08431035236735918,0.35241883481556247,0.0458808523839459,1.0,-3.941441463103295,
Shunyi,calibration_scale_105,6,True,0.11446367593971428,0.2367809749122307,0.04249478641739113,0.984375,-1.9414590550179633,
Shunyi,calibration_scale_105,7,True,0.07996434955098118,0.25810866012385164,0.04256010396961524,1.0,-2.82322363264227,
Shunyi,calibration_scale_105,8,True,0.15363325261914568,0.2862918592649778,0.038408777036486486,0.9921875,-2.329597848498414,
Shunyi,calibration_scale_105,9,True,0.13795140987122517,0.2924024114941222,0.05268243035601211,0.9921875,-1.9774291482484756,
Shunyi,calibration_scale_105,10,True,0.11518427548747782,0.3081692167656794,0.05123097729201109,1.0,-2.5407783823514594,
Shunyi,calibration_scale_105,11,True,0.08714521772879016,0.3251903697497281,0.04246053720392973,1.0,-3.7813759775386027,
Shunyi,calibration_scale_105,12,True,0.1276502149585967,0.35003632021472963,0.0559540751423267,1.0,-2.6807229437661633,
Shunyi,calibration_scale_105,13,True,0.08276513492778337,0.3358400323453196,0.053853678770302615,1.0,-3.1696382431304846,
Shunyi,calibration_scale_105,14,True,0.08416535289378545,0.3522675513559165,0.04588162414319685,1.0,-3.941282786626914,
Shunyi,sensor_noise_001,6,True,0.1152307456040939,0.23884546474512813,0.04250723710671114,0.984375,-1.961477420576894,
Shunyi,sensor_noise_001,7,True,0.08254437502072674,0.26108690178019833,0.04127116818943416,1.0,-2.9179034603555616,
Shunyi,sensor_noise_001,8,True,0.1564691551857113,0.2878049618614151,0.03826798445446569,0.9921875,-2.314853767555278,
Shunyi,sensor_noise_001,9,True,0.14016427495132,0.2958843591877764,0.05289817930464544,0.9921875,-1.985545802578939,
Shunyi,sensor_noise_001,10,True,0.1180593106060917,0.31210737650434134,0.052189292968094714,1.0,-2.5078635846377324,
Shunyi,sensor_noise_001,11,True,0.09076910857922402,0.32735231547529003,0.04273841910066273,1.0,-3.733717583771403,
Shunyi,sensor_noise_001,12,True,0.13038959288239968,0.3528392307406401,0.05558016453158149,1.0,-2.69952826604252,
Shunyi,sensor_noise_001,13,True,0.08594237805547007,0.33822010270858277,0.053300497282237125,1.0,-3.192446652031751,
Shunyi,sensor_noise_001,14,True,0.08894635765764317,0.3533512169583773,0.04663609864488205,1.0,-3.82404702668296,
Shunyi,outage_6h_30d,6,True,0.11086593917618227,0.22903689570508762,0.03845605521727369,0.984375,-2.072631156964199,
Shunyi,outage_6h_30d,7,True,0.08107403829183028,0.2507211638105948,0.04145482400691819,1.0,-2.760243741839957,
Shunyi,outage_6h_30d,8,True,0.15265671914503587,0.2779719716043903,0.03966996224385383,0.984375,-2.130679613097105,
Shunyi,outage_6h_30d,9,True,0.13772800039176003,0.2854035538211424,0.06089906843833262,0.984375,-1.635588174711951,
Shunyi,outage_6h_30d,10,True,0.1319479556040409,0.30450228092673626,0.04730348396754286,1.0,-2.4604170385786888,
Shunyi,outage_6h_30d,11,True,0.049961356067586414,0.3278577896045922,0.042652422185284256,1.0,-4.394558782569714,
Shunyi,outage_6h_30d,12,True,0.16164349849169846,0.34425129074375393,0.050986539393605534,0.9765625,-2.415682059368795,
Shunyi,outage_6h_30d,13,True,0.06955838273577736,0.32911576268019793,0.04993979055278719,1.0,-3.5056024942959363,
Shunyi,outage_6h_30d,14,True,0.09597628215865331,0.332263067755718,0.04213027559783439,1.0,-3.7828675746863576,
Shunyi,outage_24h_90d,6,True,0.10945870091839492,0.22369716525624228,0.04216119992267256,0.9609375,-1.827575797510421,
Shunyi,outage_24h_90d,7,True,0.07793790502766061,0.24131790219440485,0.04630443840791604,1.0,-2.3798646989624688,
Shunyi,outage_24h_90d,8,True,0.15481261839177973,0.2648744666806275,0.040946311523180345,0.9609375,-1.813000899964255,
Shunyi,outage_24h_90d,9,True,0.1272723544080743,0.2781679666585382,0.0629170228623408,0.984375,-1.6176495879530979,
Shunyi,outage_24h_90d,10,True,0.11231946722180206,0.2874522118246328,0.052461527113075807,1.0,-2.2516580133432993,
Shunyi,outage_24h_90d,11,True,0.043415732312751254,0.31143155731955197,0.046080412508588464,1.0,-3.923016039122709,
Shunyi,outage_24h_90d,12,True,0.1560880475842507,0.3336788471928889,0.053973792293551814,0.9765625,-2.2192873284243286,
Shunyi,outage_24h_90d,13,True,0.08102846128883459,0.313604360616022,0.05284232351372309,1.0,-2.96864869941625,
Shunyi,outage_24h_90d,14,True,0.08813616133741692,0.3210873162427247,0.047789034169397726,0.9921875,-3.287854716545974,
Shunyi,day_order_swap_010,6,True,0.14250261782955573,0.24003225584179477,0.03792161431053992,0.9765625,-1.7347056767060907,
Shunyi,day_order_swap_010,7,True,0.06636067852879898,0.25840862973729295,0.04721352490873293,1.0,-2.7435902893702737,
Shunyi,day_order_swap_010,8,True,0.16318459216508513,0.2825923819604746,0.04172089197258233,0.984375,-1.930434538155174,
Shunyi,day_order_swap_010,9,True,0.12233039451512022,0.2958189943274779,0.05588080720968103,1.0,-2.0940366342398824,
Shunyi,day_order_swap_010,10,True,0.14232539657353355,0.3089912482675926,0.04994354103244153,1.0,-2.2508331320544337,
Shunyi,day_order_swap_010,11,True,0.0951418702973385,0.3276792267291008,0.04737230643636853,1.0,-3.310885830670196,
Shunyi,day_order_swap_010,12,True,0.1318616857992671,0.34189884823459527,0.05127823971963652,0.9921875,-2.762733783060478,
Shunyi,day_order_swap_010,13,True,0.06899189397271202,0.3268167835767558,0.05794237757218401,1.0,-3.001266307796179,
Shunyi,day_order_swap_010,14,True,0.1077808231522545,0.3438216441668153,0.04676374541051659,1.0,-3.4045038787202535,
Shunyi,cyclic_adjacency,6,True,0.1205709205110976,0.2363608138935713,0.041047560656070375,0.984375,-1.9026517502863804,
Shunyi,cyclic_adjacency,7,True,0.0816587047446166,0.2584217677464308,0.04377235949621039,1.0,-2.7237520203091825,
Shunyi,cyclic_adjacency,8,True,0.15468951604187625,0.28682816668187777,0.04003216203704921,0.9921875,-2.2263673579234107,
Shunyi,cyclic_adjacency,9,True,0.13987898220579115,0.29176831570603223,0.05291450117877089,0.984375,-1.936103518444831,
Shunyi,cyclic_adjacency,10,True,0.11605787667211409,0.3092821581403396,0.04965300369020659,1.0,-2.624775596053786,
Shunyi,cyclic_adjacency,11,True,0.08714249734844674,0.32634532278430733,0.042049775953784785,1.0,-3.836883591829441,
Shunyi,cyclic_adjacency,12,True,0.12784383204527058,0.3496627372913092,0.05113558497626686,1.0,-2.9258451220438175,
Shunyi,cyclic_adjacency,13,True,0.08086747528999903,0.3374759074836606,0.052102613107458284,1.0,-3.3219066376082664,
Shunyi,cyclic_adjacency,14,True,0.08427343026424958,0.34731008752022,0.049424213915041204,1.0,-3.5896533433538678,
Tiantan,baseline,6,True,-0.033353973731924696,0.18095526913858925,0.032071947148791274,1.0,-4.50704172453199,
Tiantan,baseline,7,True,-0.02065985410315172,0.19243533252905365,0.03727962234153834,1.0,-3.855477208314229,
Tiantan,baseline,8,True,-0.013742515553074375,0.1974268613610608,0.04895987926905432,1.0,-2.9091532810016583,
Tiantan,baseline,9,True,0.024212271543590257,0.21657354663025347,0.04611794209513331,1.0,-2.8133497860647476,
Tiantan,baseline,10,True,0.04597576726512829,0.23498328798877854,0.04032307899677384,0.9921875,-3.1615598156550213,
Tiantan,baseline,11,True,-0.016304215384755925,0.24716017015196998,0.04707021501182149,1.0,-3.7753023531137697,
Tiantan,baseline,12,True,0.0863447735637619,0.2559295305434093,0.044796798092172685,1.0,-2.5533823041437937,
Tiantan,baseline,13,True,0.07619563264908795,0.26125726076469186,0.04528855938650819,1.0,-2.7561565169779816,
Tiantan,baseline,14,True,0.1021260310878298,0.24620836343087618,0.04581355838238263,0.9765625,-2.121254170175776,
Tiantan,calibration_scale_095,6,True,-0.03335102760004426,0.1810103362790406,0.03196708054041991,1.0,-4.522926607027077,
Tiantan,calibration_scale_095,7,True,-0.020763463094718177,0.19248606057294534,0.03719933381463436,1.0,-3.86659701739173,
Tiantan,calibration_scale_095,8,True,-0.013905194768572429,0.19763416218375374,0.048797646707490566,1.0,-2.9239389838867598,
Tiantan,calibration_scale_095,9,True,0.02414788645916041,0.21671019408758088,0.04617886078803554,1.0,-2.8125747344661653,
Tiantan,calibration_scale_095,10,True,0.045939756703622193,0.2350251658207655,0.04032033442545099,0.9921875,-3.1630779610017625,
Tiantan,calibration_scale_095,11,True,-0.016382250883940644,0.24709415488783798,0.047124476881091004,1.0,-3.7711272950910733,
Tiantan,calibration_scale_095,12,True,0.0864122859259103,0.25591148889081416,0.04485976300691813,1.0,-2.5485120400846664,
Tiantan,calibration_scale_095,13,True,0.07605604784895324,0.2612797659758285,0.04538747714474228,1.0,-2.752558506701382,
Tiantan,calibration_scale_095,14,True,0.1019549774794847,0.24627507495755502,0.04586498566584141,0.9765625,-2.1223722354331214,
Tiantan,calibration_scale_105,6,True,-0.033356132921639074,0.18090530107253333,0.032035522400423316,1.0,-4.511159691260851,
Tiantan,calibration_scale_105,7,True,-0.020565277512648392,0.19238964468184092,0.03735301083171702,1.0,-3.84536946304946,
Tiantan,calibration_scale_105,8,True,-0.013594307658437284,0.19745899434123054,0.04888730590520149,1.0,-2.911870460438956,
Tiantan,calibration_scale_105,9,True,0.02427127645937211,0.21644951624937084,0.04595937594922381,1.0,-2.820370038401721,
Tiantan,calibration_scale_105,10,True,0.04600868543676651,0.23494561482670837,0.04032614332792661,0.9921875,-3.16013886974274,
Tiantan,calibration_scale_105,11,True,-0.016233064314859064,0.24722059595053492,0.047021106056688855,1.0,-3.77909144002402,
Tiantan,calibration_scale_105,12,True,0.0862832620271308,0.2559463388318923,0.0447391669408993,1.0,-2.5578522210829346,
Tiantan,calibration_scale_105,13,True,0.07632257552819983,0.26123711014207796,0.04531292154164962,1.0,-2.7524851774418444,
Tiantan,calibration_scale_105,14,True,0.1022820456545331,0.2462428503479779,0.04567194193355459,0.9765625,-2.1260368703789467,
Tiantan,sensor_noise_001,6,True,-0.03419642144108182,0.18147331300889105,0.03205844437657204,1.0,-4.5375639964484265,
Tiantan,sensor_noise_001,7,True,-0.02215747209352923,0.1911510701182042,0.037647306294228106,1.0,-3.8216450206238415,
Tiantan,sensor_noise_001,8,True,-0.015274812246495005,0.19796324796751663,0.04796684543358054,1.0,-2.998469044253105,
Tiantan,sensor_noise_001,9,True,0.021038554994976477,0.2162668172189836,0.04737827368459327,1.0,-2.7793258094498023,
Tiantan,sensor_noise_001,10,True,0.044560657013922984,0.2345901378477807,0.039798997426031324,0.9921875,-3.2205114987830727,
Tiantan,sensor_noise_001,11,True,-0.018647050755640156,0.24540910042872863,0.046226887124175026,1.0,-3.852810453760139,
Tiantan,sensor_noise_001,12,True,0.08586957438201678,0.2529470463703198,0.04457563459287106,1.0,-2.528112319703079,
Tiantan,sensor_noise_001,13,True,0.07398159737310607,0.26059635780225765,0.043924617305967695,1.0,-2.8655897128169254,
